LUK.6.38	Мижена нилӀа – мизонна нилӀас. ЙилӀа лахлӀо-къуькъона гъоьдо богьна боцӀийо моьгьоре ницца мизол. Нӣйа моьгьорейад мизол масадана, вагьаллийа моьгьорейад мизонна масас.
LUK.6.39	Вагьаддийона мисал бакъойо Иса гьоллол:
LUK.6.39	– Боцдийа сукӀохъа бадисо боцдийо сукӀо эжеллина ахъцади? Гьолло̄л къонана хъарандийаъ бейакассаъди?
LUK.6.40	Гьинила муалимлигъа лъай кьодда̄с ахъаъас мутаъалим. Амма жузу, къацӀцӀо жо йикъенна, камиллъилаъ оᵸкъода, шибаб мутаъалим муалимлъийо ахъца.
LUK.6.41	Суд дибола гьаьъ гаьгьийо михъо бегайчӀе истӀила гьаьъ гаьгьийо цӀих йегас? 
LUK.6.42	Йана дӯхъа дибола истӀихъа нигъад нисона йахъца: Верейа ис, дибола гьаьъаш цӀих йагъоллаъче дӣд. Дибола гьаьъаш михъо бега̄ъас. Йе къона мотӀо гаьгьийо инсан, гьакъкъа ми дибола гьаьъаш михъо болъола, бета йагъал йахъца истӀила гьаьъаш цӀих.
LUK.6.43	КӀетӀа хоьхкьа нӣйоди пихъ гуцӀаъас, бахъеэшла хоьхкьа кьодо кӀетӀо пихъна гуцӀаъас. 
LUK.6.44	Шибаб хоьхо бикъеш пихълихъа гуцӀобахъна, судлӀо нисода тӀитӀакьа легъи йахъаъас, зазликьас кӀодо бокӀолаъас. 
LUK.6.45	КӀетӀа сукӀо гьинила йакӀила кӀетӀа гъамасбаъас кӀетӀослъи гиса йагъос. ЙакӀо чикейа сукӀо гьинила йакӀила чикейа гъамасбаъас кешлъи гиса йагъос, судлӀо нисода сикӀа нисос йакӀиъ гаьгьийо жо дӣслъилъ.
LUK.6.46	– Йа̄ БетӀерчӀахъаяв, йа̄ БетӀерчӀахъаяв! – лӀо нисона суд Дӣхъа илӀелабас, До нисогъана йойчӀе. 
LUK.6.47	Дӣгъой гугьцаса, Дӣхъа энекзи бахъцаса, Дие йаьже тӀубази йогьцаса – лъо̄лъ мелъейа̄д ба̄хъцасна нисал До мизохъа: 
LUK.6.48	гьули эᵸлъейо ахъца билӀо йогьцала сукӀолъ. Гьолцо эᵸдда̄с маьчена моьтӀона шедкьа кьодо бигъа гулло. Водбо тели гувагьлъо, эᵸхе билӀокьа йогицӀийо, гьолълъохъа гьули лахлӀонна йахъеэш, билӀо ахо кьучӀликьа йоᵸкъонна йо̄лъ. 
LUK.6.49	Дӣхъа энекзи ахъдана, До нисогъа йоваъцас сукӀо эᵸлъейо ахъца мицаъ бигъа гулечӀе билӀо йо̄ва сукӀолъ; эᵸхе йогицӀийоназу гьолцос билӀо йекна йугъос. БилӀос гьоьшшона гьихлъаъас.
LUK.7.1	Энекзи бахъийа халкъилал вагьло ваъза богьна лъикъолъ, Иса Капернаумлиъ эᵸкьейо. 
LUK.7.2	Гьулиъ гьоᵸс рагъухъалла̄ла нусилбетӀерлис йилӀа аццас нукар зукъона гей ахо кӀокӀовахъа угъал гикьа оᵸкъона. 
LUK.7.3	Иса оᵸкъовас тухълъо, кӀокӀойо нукар ахълал нусилбетӀерли Ягьудиялис букъа̄ гьаькимла Гьули окӀал ме̄йо. 
LUK.7.4	Исадойна мокъона, гьолло кьодос болъечӀе гьардизи бахъна нисойо:
LUK.7.4	– Гьули Ми комак бовал эᵸхецас сукӀо гей. 
LUK.7.5	Гьолцол илос агьло бацца, гьолцо илол синагоглана йовагьийо.
LUK.7.6	Иса гьоллогъой къацӀо эᵸкьейо. Гьинила билӀодой мокъалдайлил, нусилбетӀерли гьодлол данде гьинис гьалмагъла ме̄йо, Гьогцохъа нисал:
LUK.7.6	– Йа̄ БетӀерчӀахъаяв, букъо миллат бова̄къа, Ми диела билӀоъ эᵸдокал эᵸхецас сукӀо до гаьъа. 
LUK.7.7	Вагьалълъобза дона Дудой говал эᵸхецас сукӀо гаьъа, судлӀо нисода Дудой гьицакна ахъийо сукӀо гаьлъаъалъ. Амма Ми нукар кӀокӀо̄ ахъцала гьаьлкӀолъилас гьоᵸс йаьже ниса. 
LUK.7.8	Дона гейлӀо дӣгъа кьодда̄ гаьгьийас амро тӀубази богьцас сукӀо. Вагьла̄зу диела ихтиялликьа гаьгьийа̄ рагъухъалла̄ъас сидцойсолахъа эᵸкьелӀо нисода, гьули эᵸкьеш; бацосолахъа гогьлӀо нисода, гьули го̄с; лагълихъа вагьадди жо йовалӀо нисода, гьолцо йо̄с.
LUK.7.9	Вагьли тухълъо, Иса аьжаиб ахъийо. Гьингъой муьгъалӀ гугьцала халкъилахъана гоцӀохъна Гьолцо нисойо:
LUK.7.9	– До мизохъа нисос, Израиллиъна вагьаддийо букъо божилъина иманна Дил михъеэш.
LUK.7.10	НусилбетӀерли ме̄йа̄ аьдамла кьа̄ь билӀогъа мокъолъол, гьуги кӀокӀо̄ нукар сагъ ахъна иᵸхъос.
LUK.7.11	ГьаколъечӀе Иса эᵸкьейо НаинлӀо нисойо шагьарбаъ. Гьолцогъой къацӀо зувакъойо асгьаблана тели аьламна. 
LUK.7.12	Гьуна шагьарбала кавлидой Иса оᵸкъалдайлил, угъона гисда̄ акъоцас иᵸхъос ийос гьоᵸс гаьгьийо оьжо; гьоло ийона къоролай зукъона гей. Гьолълъогъой шагьарбаъаш эзиан халкъна зукъойо оьжо иᵸхъолал мекьецас. 
LUK.7.13	Гьоло йегалъ, гьолълъокьа йакӀона йугъона, Кьодда̄ла Иса нисойо:
LUK.7.13	– Йийа̄къа! – лӀо.
LUK.7.14	Бета гьицана эᵸкьена, Гьолцо лӀоᵸвалъ ко̄ йеᵸхелло. Гьуги оьжо эжецас аьдамла беченувацӀийо. Иса нисойо:
LUK.7.14	– Оьжо! До дӯхъа нисос: аьгъиълӀо!
LUK.7.15	Угъойо аьгъиъийо, бета къе̄на эчена икълашал уьᵸхолъийо. Иса гьули оьжо ийохъа нилӀийо. 
LUK.7.16	КъацӀцӀолас гьицӀода йейакийо, Аллагьлил рецна богьна, аьдамла̄ нисос зукъойо:
LUK.7.16	– Укъо авараг ахъна гей илоъ эᵸдо, Аллагь комаклил оᵸкъонна гей гьинила агьлолал, – лӀо нисона.
LUK.7.17	Гьолълъос хабар мекьейо къацӀцӀо Ягьудиялиъна со̄ᵸгъой гаьгьийа мица̄ъна.
LUK.7.18	Ме̄йолӀо Ягьяхъа гьинила асгьабла̄ вагьалълъос къацӀцӀо хабар. 
LUK.7.19	Къона асгьабна илӀена, Ягья гьолло̄л ме̄ш Кьодда̄ла Исадой, оᵸкъал нуцӀойо мид гей йаги бацохъад гувабацӀона иле бецал нуцӀослӀо нисолал.
LUK.7.20	Исадой мокъона абола̄ нисолло:
LUK.7.20	– Ягья аварагли иле ме̄йо нисолал: «Оᵸкъал нуцӀойо мид гей йаги бацохъад гувабацӀона бецал нуцӀос?»
LUK.7.20	(
LUK.7.21	Вагьалло мех мокъоцал Гьолцо тели аьдамла сагъ бовагьийо унти-шокълъилаъас, чикейа зиналла̄ъас; тели боцдийа̄л канлъийана йоᵸвакъолло.) 
LUK.7.22	Бета Иса гьоглол жаваб нилӀийо:
LUK.7.22	– Мекьена Ягьяхъа ниса мизол йега̄йона тухъийона жо: боцдобалъийа̄л кьа̄ьна канлъи йегаслӀо, лаьхъдийа̄ мекье-гӯслӀо, барас унтилаъ кӀовакӀова̄ ма̄цослӀо, аьᵸгъала̄л жо тухъаъцала̄л тухъцалӀо, бувагъова̄ ба̄хъилцалӀо, гьардухъалла-пакъирла̄ Рохеллис Хабар ме̄шлӀо. 
LUK.7.23	Дӣкьа шак ахъеэс сукӀо талигьаб гейлӀона ниса.
LUK.7.24	Асгьабла кьа̄ь боьвачолъ, Иса халкъилахъа Ягьяс вагьда̄ нисолал уьᵸхолъийо:
LUK.7.24	– Сийо йега̄лди миже боьчӀчӀа авлахълиъ мекье-гӯс зукъойо? ЗалӀи лахлӀолцас чала бега̄лди? 
LUK.7.25	СукӀо эга̄лди мекьеш зукъойо? КӀетӀо лъицӀо лъичӀейо аьдам эга̄лди? Амма бечедаблана кьухъийо лъицӀо лъичӀейа̄ аьдамлана ба̄хъца ханлила хъалалиъ. 
LUK.7.26	Гьаᵸ, сийо йега̄лди мекьеш зукъойо? Авараг эга̄лди? ӢᵸлӀо нисос До мизохъа, авараглигъана укъо гей гьули Ягья. 
LUK.7.27	ТӀекла̄кьа гьолцос чахна гей: «Гьуна, ми оᵸкъолъол, Дул гьино йаᵸцолал, Дие чапар До аьᵸйда̄ эᵸгьна». 
LUK.7.28	До мизохъа нисос: ийола̄ бовагьийаъ эᵸдо Ягья авараглигъа укъо сукӀо гаьъа, амма Аллагьлила Парчагьлиъ бишшун итӀинона гьолцогъа укъо гей.
LUK.7.29	Бета Ягьяхъа энекзи бахъийа̄ къацӀцӀола аьдамла̄на, вагьла̄зу гьаькъ бокӀолцала̄на Ягья ма̄цолцалаъцой жуво̄лна ма̄цонна, Аллагь ритӀухъаб о̄йо. 
LUK.7.30	Амма фарисейла̄на диниябла аьлимла̄на Аллагьли гьидел бо̄йо амро – Ягья лъӣд мунагьла йа̄цоллолъи – къабул йойэш.
LUK.7.31	Иса нисойо:
LUK.7.31	– Вагьаллийа тайпалас аьдамла лъо̄лъди мейалъелал, лъо̄лъ мейалъейа̄д ба̄хъца? 
LUK.7.32	Гьолло̄л мелъейа гей къовалъ, майдалликьа къе̄на бечена сидхъа-гьоᵸсо бикълабашецала:
LUK.7.32	«Иле мизол шашатӀо баькьелло,
LUK.7.32	Миже лъисокьа богбачӀеэш;
LUK.7.32	Иле йакӀо йугъоцас кечӀла ийалӀейо,
LUK.7.32	Миже бийабайэш».
LUK.7.33	Оᵸкъойо Ягья авараг: йа баьба муьхъаъчаш, йа гъино хулӀаъцас. Миже нисойо шайтӀалла̄ охийо сукӀо гейлӀо нисона. 
