GEN.1.1	In the beginning God created the heavens and the earth. 
JER.51.17	Every goldsmith is put to shame by his idols,
JER.51.17	For his molten images are deceitful,
JER.51.17	And there is no breath in them.
JER.51.18	They are worthless, a work of mockery;
JER.51.18	In the time of their punishment they will perish.
JER.51.19	The portion of Jacob is not like these;
JER.51.19	For the Maker of all is He,
JER.51.19	And of the tribe of His inheritance;
JER.51.19	The L
JER.51.20	And with you I shatter nations,
JER.51.20	And with you I destroy kingdoms.
JER.51.21	With you I shatter the horse and his rider,
JER.51.21	And with you I shatter the chariot and its rider,
JER.51.22	And with you I shatter man and woman,
JER.51.22	And with you I shatter old man and youth,
JER.51.22	And with you I shatter young man and virgin,
JER.51.23	And with you I shatter the shepherd and his flock,
JER.51.23	And with you I shatter the farmer and his team,
JER.51.23	And with you I shatter governors and prefects.
JER.51.24	“But I will repay Babylon and all the inhabitants of Chaldea for all their evil that they have done in Zion before your eyes,” declares the L
JER.51.25	“Behold, I am against you, O destroying mountain,
JER.51.25	Who destroys the whole earth,” declares the L
JER.51.25	“And I will stretch out My hand against you,
JER.51.25	And roll you down from the crags,
JER.51.25	And I will make you a burnt out mountain.
JER.51.26	They will not take from you 
JER.51.26	Nor a stone for foundations,
JER.51.26	But you will be desolate forever,” declares the L
JER.51.27	Lift up a signal in the land,
JER.51.27	Blow a trumpet among the nations!
JER.51.27	Consecrate the nations against her,
JER.51.27	Summon against her the kingdoms of Ararat, Minni and Ashkenaz;
JER.51.27	Appoint a marshal against her,
JER.51.27	Bring up the horses like bristly locusts.
JER.51.28	Consecrate the nations against her,
JER.51.28	The kings of the Medes,
JER.51.28	Their governors and all their prefects,
JER.51.28	And every land of their dominion.
JER.51.29	So the land quakes and writhes,
JER.51.29	For the purposes of the L
JER.51.29	To make the land of Babylon
JER.51.29	A desolation without inhabitants.
JER.51.30	The mighty men of Babylon have ceased fighting,
JER.51.30	They stay in the strongholds;
JER.51.30	Their strength is exhausted,
JER.51.30	They are becoming 
JER.51.30	Their dwelling places are set on fire,
JER.51.30	The bars of her 
JER.51.31	One courier runs to meet another,
JER.51.31	And one messenger to meet another,
JER.51.31	To tell the king of Babylon
JER.51.31	That his city has been captured from end 
JER.51.32	The fords also have been seized,
JER.51.32	And they have burned the marshes with fire,
JER.51.32	And the men of war are terrified.
JER.51.33	For thus says the L
JER.51.33	“The daughter of Babylon is like a threshing floor
JER.51.33	At the time it is stamped firm;
JER.51.33	Yet in a little while the time of harvest will come for her.”
JER.51.34	“Nebuchadnezzar king of Babylon has devoured me 
JER.51.34	He has set me down 
JER.51.34	He has swallowed me like a monster,
JER.51.34	He has filled his stomach with my delicacies;
JER.51.34	He has washed me away.
JER.51.35	May the violence 
JER.51.35	The inhabitant of Zion will say;
JER.51.35	And, “May my blood be upon the inhabitants of Chaldea,”
JER.51.35	Jerusalem will say.
JER.51.36	Therefore thus says the L
JER.51.36	“Behold, I am going to plead your case
JER.51.36	And exact full vengeance for you;
JER.51.36	And I will dry up her sea
JER.51.36	And make her fountain dry.
JER.51.37	Babylon will become a heap 
JER.51.37	An object of horror and hissing, without inhabitants.
JER.51.38	They will roar together like young lions,
JER.51.38	They will growl like lions’ cubs.
JER.51.39	When they become heated up, I will serve 
JER.51.39	And make them drunk, that they may become jubilant
JER.51.39	And may sleep a perpetual sleep
JER.51.39	And not wake up,” declares the L
JER.51.40	“I will bring them down like lambs to the slaughter,
JER.51.40	Like rams together with male goats.
JER.51.41	“How 
JER.51.41	And the praise of the whole earth been seized!
JER.51.41	How Babylon has become an object of horror among the nations!
JER.51.42	The sea has come up over Babylon;
JER.51.42	She has been engulfed with its tumultuous waves.
JER.51.43	Her cities have become an object of horror,
JER.51.43	A parched land and a desert,
JER.51.43	A land in which no man lives
JER.51.43	And through which no son of man passes.
JER.51.44	I will punish Bel in Babylon,
JER.51.44	And I will make what he has swallowed come out of his mouth;
JER.51.44	And the nations will no longer stream to him.
JER.51.44	Even the wall of Babylon has fallen down!
JER.51.45	“Come forth from her midst, My people,
JER.51.45	And each of you save yourselves
JER.51.45	From the fierce anger of the L
JER.51.46	Now so that your heart does not grow faint,
JER.51.46	And you are not afraid at the report that 
JER.51.46	For the report will come one year,
JER.51.46	And after that another report in another year,
JER.51.46	And violence 
JER.51.46	With ruler against ruler—
JER.51.47	Therefore behold, days are coming
JER.51.47	When I will punish the idols of Babylon;
JER.51.47	And her whole land will be put to shame
JER.51.47	And all her slain will fall in her midst.
JER.51.48	Then heaven and earth and all that is in them
JER.51.48	Will shout for joy over Babylon,
JER.51.48	For the destroyers will come to her from the north,”
JER.51.48	Declares the L
JER.51.49	Indeed Babylon is to fall 
JER.51.50	You who have escaped the sword,
JER.51.50	Depart! Do not stay!
JER.51.50	Remember the L
JER.51.50	And let Jerusalem come to your mind.
JER.51.51	We are ashamed because we have heard reproach;
JER.51.51	Disgrace has covered our faces,
JER.51.51	For aliens have entered
JER.51.51	The holy places of the L
JER.51.52	“Therefore behold, the days are coming,” declares the L
JER.51.52	“When I will punish her idols,
JER.51.52	And the mortally wounded will groan throughout her land.
JER.51.53	Though Babylon should ascend to the heavens,
JER.51.53	And though she should fortify her lofty stronghold,
JER.51.53	From Me destroyers will come to her,” declares the L
JER.51.54	The sound of an outcry from Babylon,
JER.51.54	And of great destruction from the land of the Chaldeans!
JER.51.55	For the L
JER.51.55	And He will make 
JER.51.55	And their waves will roar like many waters;
JER.51.55	The tumult of their voices sounds forth.
JER.51.56	For the destroyer is coming against her, against Babylon,
JER.51.56	And her mighty men will be captured,
JER.51.56	Their bows are shattered;
JER.51.56	For the L
JER.51.56	He will fully repay.
JER.51.57	“I will make her princes and her wise men drunk,
JER.51.57	Her governors, her prefects and her mighty men,
JER.51.57	That they may sleep a perpetual sleep and not wake up,”
JER.51.57	Declares the King, whose name is the L
JER.51.58	Thus says the L
JER.51.58	“The broad wall of Babylon will be completely razed
JER.51.58	And her high gates will be set on fire;
JER.51.58	So the peoples will toil for nothing,
JER.51.58	And the nations become exhausted 
JER.51.59	The message which Jeremiah the prophet commanded Seraiah the son of Neriah, the grandson of Mahseiah, when he went with Zedekiah the king of Judah to Babylon in the fourth year of his reign. (Now Seraiah was quartermaster.) 
JER.51.60	So Jeremiah wrote in a single scroll all the calamity which would come upon Babylon, 
JER.51.61	Then Jeremiah said to Seraiah, “As soon as you come to Babylon, then see that you read all these words aloud, 
JER.51.62	and say, ‘You, O L
JER.51.63	And as soon as you finish reading this scroll, you will tie a stone to it and throw it into the middle of the Euphrates, 
JER.51.64	and say, ‘Just so shall Babylon sink down and not rise again because of the calamity that I am going to bring upon her; and they will become exhausted.’ ” Thus far are the words of Jeremiah.
JER.52.1	Zedekiah was twenty-one years old when he became king, and he reigned eleven years in Jerusalem; and his mother’s name was Hamutal the daughter of Jeremiah of Libnah. 
JER.52.2	He did evil in the sight of the L
JER.52.3	For through the anger of the L
JER.52.4	Now it came about in the ninth year of his reign, on the tenth 
JER.52.5	So the city was under siege until the eleventh year of King Zedekiah. 
JER.52.6	On the ninth 
JER.52.7	Then the city was broken into, and all the men of war fled and went forth from the city at night by way of the gate between the two walls which 
JER.52.8	But the army of the Chaldeans pursued the king and overtook Zedekiah in the plains of Jericho, and all his army was scattered from him. 
JER.52.9	Then they captured the king and brought him up to the king of Babylon at Riblah in the land of Hamath, and he passed sentence on him. 
JER.52.10	The king of Babylon slaughtered the sons of Zedekiah before his eyes, and he also slaughtered all the princes of Judah in Riblah. 
JER.52.11	Then he blinded the eyes of Zedekiah; and the king of Babylon bound him with bronze fetters and brought him to Babylon and put him in prison until the day of his death.
JER.52.12	Now on the tenth 
JER.52.13	He burned the house of the L
JER.52.14	So all the army of the Chaldeans who 
JER.52.15	Then Nebuzaradan the captain of the guard carried away into exile some of the poorest of the people, the rest of the people who were left in the city, the deserters who had deserted to the king of Babylon and the rest of the artisans. 
JER.52.16	But Nebuzaradan the captain of the guard left some of the poorest of the land to be vinedressers and plowmen.
JER.52.17	Now the bronze pillars which belonged to the house of the L
JER.52.18	They also took away the pots, the shovels, the snuffers, the basins, the pans and all the bronze vessels which were used in 
JER.52.19	The captain of the guard also took away the bowls, the firepans, the basins, the pots, the lampstands, the pans and the drink offering bowls, what was fine gold and what was fine silver. 
JER.52.20	The two pillars, the one sea, and the twelve bronze bulls that were under the sea, 
JER.52.21	As for the pillars, the height of each pillar 
JER.52.22	Now a capital of bronze was on it; and the height of each capital was five cubits, with network and pomegranates upon the capital all around, all of bronze. And the second pillar was like these, including pomegranates. 
JER.52.23	There were ninety-six exposed pomegranates; all the pomegranates 
JER.52.24	Then the captain of the guard took Seraiah the chief priest and Zephaniah the second priest, with the three officers of the temple. 
JER.52.25	He also took from the city one official who was overseer of the men of war, and seven of the king’s advisers who were found in the city, and the scribe of the commander of the army who mustered the people of the land, and sixty men of the people of the land who were found in the midst of the city. 
JER.52.26	Nebuzaradan the captain of the guard took them and brought them to the king of Babylon at Riblah. 
JER.52.27	Then the king of Babylon struck them down and put them to death at Riblah in the land of Hamath. So Judah was led away into exile from its land.
JER.52.28	These are the people whom Nebuchadnezzar carried away into exile: in the seventh year 3,023 Jews; 
JER.52.29	in the eighteenth year of Nebuchadnezzar 832 persons from Jerusalem; 
JER.52.30	in the twenty-third year of Nebuchadnezzar, Nebuzaradan the captain of the guard carried into exile 745 Jewish people; there were 4,600 persons in all.
JER.52.31	Now it came about in the thirty-seventh year of the exile of Jehoiachin king of Judah, in the twelfth month, on the twenty-fifth of the month, that Evil-merodach king of Babylon, in the 
JER.52.32	Then he spoke kindly to him and set his throne above the thrones of the kings who 
JER.52.33	So Jehoiachin changed his prison clothes, and had his meals in the king’s presence regularly all the days of his life. 
JER.52.34	For his allowance, a regular allowance was given him by the king of Babylon, a daily portion all the days of his life until the day of his death.
