GEN.1.1	In the beginning God created the heavens and the earth. 
2CH.25.18	Joash king of Israel replied to Amaziah king of Judah saying: “The thorn bush in Lebanon sent a message to the cedar in Lebanon saying, ‘Give your daughter to my son in marriage.’ Then a wild beast of Lebanon passed by and trambled the thorn bush. 
2CH.25.19	You say, ‘Behold, I have defeated Edom.’ So now your heart has become arrogant and proud. Stay home! Why ask for trouble and cause your own downfall and that of Judah with you?” 
2CH.25.20	However, Amaziah would not listen, for it was from God in order that He might deliver them into the hand of Joash because they had sought the gods of Edom. 
2CH.25.21	So King Joash of Israel attacked. He and King Amaziah of Judah confronted one another at Beth-shemesh, which belonged to Judah. 
2CH.25.22	Then Judah was routed before Israel, and every man fled to his tent. 
2CH.25.23	King Joash of Israel captured King Amaziah of Judah—son of Joash, son of Jehoahaz—in Beth-shemesh. Then Joash brought him to Jerusalem and broke down the wall of Jerusalem from the Ephraim gate to the Corner Gate, 400 cubits. 
2CH.25.24	He took all the gold and silver and all the vessels that were found in the House of God with Obed-edom, together with the treasuries of the king’s palace and the hostages, and returned to Samaria. 
2CH.25.25	Amaziah the son of King Joash of Judah lived 15 years after the death of Joash son of Jehoahaz king of Israel. 
2CH.25.26	Now the rest of the acts of Amaziah, the first and the last, behold, are they not written in the book of the kings of Judah and Israel? 
2CH.25.27	From the time that Amaziah turned away from following 
2CH.25.28	Then they brought him back on horses and buried him with his fathers in the city of Judah.
2CH.26.1	Then all the people of Judah took Uzziah, who was 16 years old, and made him king in place of his father Amaziah. 
2CH.26.2	He built Eloth and restored it to Judah after the king slept with his fathers. 
2CH.26.3	Uzziah was 16 years old when he became king, and he reigned 52 years in Jerusalem. His mother’s name was Jecoliah from Jerusalem. 
2CH.26.4	He did what was right in the eyes of 
2CH.26.5	He continued to seek God in the days of Zechariah, who had understanding through the visions of God. As long as he sought 
2CH.26.6	He went out and fought the Philistines and breached the wall of Gath, the wall of Jabneh and the wall of Ashdod. He built cities in Ashdod and among the Philistines. 
2CH.26.7	God helped him against the Philistines, against the Arabs who dwelt in Gur-Baal, and against the Meunites. 
2CH.26.8	The Ammonites paid tribute to Uzziah, and his fame spread abroad even to the border of Egypt, for he became exceedingly strong. 
2CH.26.9	Moreover, Uzziah built towers in Jerusalem at the Corner Gate, the Valley Gate and at the Angle, and fortified them. 
2CH.26.10	He also built towers in the wilderness and dug out many cisterns because he had much livestock, and he had farmers in the foothills and in the plain and vinedressers in the mountains and in the fertile fields—for he loved the soil. 
2CH.26.11	Uzziah also had a well-trained army ready to go out to battle by divisions, according to the numbers mustered by the hand of Jeiel the scribe and Maaseiah the official, under Hananiah, one of the king’s chieftains. 
2CH.26.12	The total number of family leaders over the fighting men was 2,600, 
2CH.26.13	and under their command was an army of 307,500 trained for war with mighty power to support the king against the enemy. 
2CH.26.14	Uzziah provided shields, spears, helmets, body armor, bows and slingstones for the entire army. 
2CH.26.15	In Jerusalem he made machines designed by skillful men to be used on the towers and on the corners to shoot arrows and hurl large stones. So his fame spread far, for he was marvelously helped until he became strong.
2CH.26.16	But when he became strong, his heart grew so haughty that he acted corruptly. For he trespassed against 
2CH.26.17	Then Azariah the 
2CH.26.18	They opposed Uzziah the king and said to him, “It is not for you, Uzziah, to burn incense to 
2CH.26.19	Then Uzziah, who had a censer in his hand ready to burn incense, became angry. While he was raging at the 
2CH.26.20	When Azariah the chief 
2CH.26.21	King Uzziah had tza’arat until the day of his death. He lived in a separate house with 
2CH.26.22	Now the rest of the acts of Uzziah, from beginning to end, were recorded by the prophet Isaiah, the son of Amoz. 
2CH.26.23	So Uzziah slept with his fathers and they buried him with his fathers in the field of burial that belonged to the kings, for they said: “He had 
2CH.27.1	Jotham was 25 years old when he became king, and he reigned 16 years in Jerusalem. His mother’s name was Jerushah the daughter of Zadok. 
2CH.27.2	He did what was right in the eyes of 
2CH.27.3	He rebuilt the upper gate of the House of 
2CH.27.4	He also built towns in the Judean hills and forts and towers in the forests. 
2CH.27.5	Jotham also fought the king of the Ammonites and prevailed against them. That year the Ammonites paid him 100 talents of silver, 10,000 measures of wheat and 10,000 of barley. The Ammonites brought him the same amount also in the second and third years. 
2CH.27.6	Jotham became powerful because he ordered his ways before 
2CH.27.7	Now the rest of the acts of Jotham and all his wars and his ways, behold, they are written in the book of the kings of Israel and Judah. 
2CH.27.8	He was 25 years old when he became king and reigned 16 years in Jerusalem. 
2CH.27.9	Jotham slept with his fathers and they buried him in the city of David. Ahaz his son became king in his place. 
2CH.28.1	Ahaz was 20 years old when he became king, and he reigned 16 years in Jerusalem. But he did not do what was right in the eyes of 
2CH.28.2	but followed the ways of the kings of Israel, and even made molten images for the Baalim. 
2CH.28.3	Moreover, he burned incense in the valley of Ben-hinnom and burned his children in the fire, according to the abominations of the nations whom 
2CH.28.4	He offered sacrifices and burned incense in the high places, on the hills and under every leafy tree. 
2CH.28.5	Therefore 
2CH.28.6	In one day, Pekah the son of Remaliah killed 120,000 valiant soldiers of Judah—because they had forsaken 
2CH.28.7	Also Zichri, a warrior from Ephraim, killed Maaseiah the king’s son, Azrikam the official in charge of the palace and Elkanah the second to the king. 
2CH.28.8	Men of Israel carried away captive 200,000 of their kinsmen, women, sons and daughters. They also took away a great deal of plunder from them that they brought to Samaria. 
2CH.28.9	But a prophet of 
2CH.28.10	So now you intend to bring into bondage the children of Judah and Jerusalem as your male and female slaves? Are you not also guilty of transgressions against 
2CH.28.11	So now, listen to me. Send back the prisoners you have captured from your kinsmen—for the fierce wrath of 
2CH.28.12	Then some of the leaders of the sons of Ephraim—Azariah son of Jehohanan, Berechiah son of Meshillemoth, Jehizkiah son of Shallum, and Amasa son of Hadlai—confronted those coming from the campaign, 
2CH.28.13	and said to them, “Do not bring the captives in here, for that would cause us to trespass against 
2CH.28.14	So the soldiers released the captives and the plunder in the presence of the chieftains and the entire congregation. 
2CH.28.15	Then the men designated by name stood up and took the captives, and they clothed all who were naked from the plunder. They gave them clothes and sandals, food and drink, anointed them, led all the feeble ones on donkeys, and brought them back to their kinsmen at Jericho, the city of palm trees. Then they returned to Samaria.
2CH.28.16	About that time King Ahaz sent to the kings of Assyria for help. 
2CH.28.17	Once again the Edomites had come and invaded Judah and taken captives, 
2CH.28.18	while the Philistines had raided the towns in the foothills and in the South of Judah. They captured and occupied Beth-shemesh, Aijalon and Gederot, as well as Soho, Timnah and Gimzo with their villages. 
2CH.28.19	For 
2CH.28.20	Tilgat-pilneser king of Assyria came against him and afflicted him instead of strengthening him—
2CH.28.21	even though Ahaz plundered the House of 
2CH.28.22	In his time of distress, this same King Ahaz acted even more unfaithfully to 
2CH.28.23	He even sacrificed to the gods of Damascus after he had been defeated, for he said, “Because the gods of the kings of Aram helped them, I will sacrifice to them and they will help me.” But they caused the downfall of him and all Israel. 
2CH.28.24	Ahaz even collected the utensils of the House of God and cut the utensils of the House of God into pieces. He shut the doors of the House of 
2CH.28.25	In every town of Judah he made high places to burn incense to other gods—provoking 
2CH.28.26	Now the rest of his acts and all his ways, the first and the last, behold, they are written in the book of the kings of Judah and Israel. 
2CH.28.27	Then Ahaz slept with his fathers, and they buried him in the city of Jerusalem, but he was not brought into the tombs of the kings of Israel. Hezekiah his son became king in his place.
