GEN.1.1	In the beginning God created the heavens and the earth. 
DAN.11.30	For the ships of Kittim shall come against him. Therefore he shall be grieved and return and have indignation against the holy covenant and take action. He shall even return and show regard to those who forsake the holy covenant.
DAN.11.31	“His armies shall rise up and desecrate the sanctuary fortress. They shall abolish the daily sacrifice and set up the abomination that makes desolate. 
DAN.11.32	By flatteries he will corrupt those who act wickedly toward the covenant. But the people who know their God will be strong and take action.
DAN.11.33	“The wise among the people shall instruct many. Yet for many days they shall fall by the sword and by flame, by captivity and by destruction. 
DAN.11.34	Now when they fall, they shall be given a little help. But many shall cleave to them with flatteries. 
DAN.11.35	Some of the wise will fall, so that they may be purged, purified, and made white,until the time of the end, for it is still for the appointed time.
DAN.11.36	“The king shall do according to his will. And he shall exalt himself, and magnify himself above every god, and shall speak blasphemous things against the God of gods, and shall prosper until the indignation is accomplished. For that which is determined shall be done. 
DAN.11.37	He shall regard neither the gods of his fathers, nor the desire of women, nor regard any god; for he shall magnify himself above them all. 
DAN.11.38	But instead he shall honor the god of forces, a god whom his fathers did not know. He shall honor him with gold and silver, and with precious stones, and pleasant things. 
DAN.11.39	Thus he shall do in the strongest of fortresses with a foreign god. He shall give great honor to those who acknowledge him, and shall cause them to rule over the many and shall divide the land for gain.
DAN.11.40	“At the time of the end the king of the South shall push at him. But the king of the North shall come against him like a whirlwind, with chariots and with horsemen and with many ships. And he shall enter the countries and shall overflow them and pass over. 
DAN.11.41	He shall enter also the Pleasant Land, and many 
DAN.11.42	Then he shall stretch out his hand against the countries, and the land of Egypt shall not escape. 
DAN.11.43	But he shall have power over the hidden treasures of gold and of silver, and over all the precious things of Egypt. And the Libyans and the Ethiopians shall be at his steps. 
DAN.11.44	But reports from the east and from the north shall trouble him. Therefore he shall go out with great fury to destroy and annihilate many. 
DAN.11.45	He shall pitch the tabernacles of his palace between the seas in the beautiful holy mountain. Yet he shall come to his end, and no one shall help him.
DAN.12.1	#“And at that time Michael shall stand up, the great prince who stands 
DAN.12.2	Many of those who sleep in the dust of the earth shall awake, some to everlasting life, but others to shame and everlasting contempt. 
DAN.12.3	Those who are wise shall shine as the brightness of the expanse of heaven, and those who turn the many to righteousness as the stars forever and ever. 
DAN.12.4	But you, Daniel, shut up the words and seal the book until the time of the end. Many shall run to and fro, and knowledge shall increase.”
DAN.12.5	Then I, Daniel, looked, and there before me stood two others, the one on this side of the bank of the river, and the other on that side of the bank of the river. 
DAN.12.6	One said to the man clothed in linen, who was above the water of the river, “How long shall it be to the end of these wonders?”
DAN.12.7	And I heard the man clothed in linen, who was over the water of the river, when he held up his right hand and his left hand to heaven, and swore by Him who lives forever that it would be for a time, times, and half a time.
DAN.12.8	As for me, I heard, but I could not understand. So I said, “My lord, what shall be the result of these things?”
DAN.12.9	And he said, “Go your way, Daniel. For these words are closed up and sealed until the time of the end. 
DAN.12.10	Many shall be purified and made white and tried. But the wicked shall do wickedly, and none of the wicked shall understand, but the wise shall understand.
DAN.12.11	“From the time that the daily sacrifice shall be taken away and the abomination that makes desolate set up, there shall be one thousand two hundred and ninety days. 
DAN.12.12	Blessed is he who waits and comes to the one thousand three hundred and thirty-five days.
DAN.12.13	“But as for you, go your way until the end. Then you shall rest and rise 
HOS.1.1	The word of the 
HOS.1.2	When the 
HOS.1.3	So he went and took Gomer the daughter of Diblaim as a wife. She conceived, and bore him a son.
HOS.1.4	The 
HOS.1.5	On that day, I will break the bow of Israel in the Valley of Jezreel.”
HOS.1.6	Then Gomer conceived again, and bore a daughter. And the 
HOS.1.7	But I will have mercy upon the house of Judah, and will save them by the 
HOS.1.8	When Gomer had weaned Lo-Ruhamah, she conceived, and bore a son. 
HOS.1.9	Then the 
HOS.1.10	Yet the number of the children of ­Israel will be as the sand of the sea, which cannot be measured nor numbered. And in the place where it was said to them, “You are not My people,” there it will be said to them, “You are the children of the living God.” 
HOS.1.11	Then will the Judahites and the children of Israel be gathered together, and appoint themselves one head, and they will come up out of the land, for great will be the day of Jezreel.
HOS.2.1	Say to your brothers, Ammi,
HOS.2.2	 Plead with your mother, plead—
HOS.2.2	for she is not My wife,
HOS.2.2	and am I not her husband—
HOS.2.2	that she put away her harlotry from her face,
HOS.2.2	and her adultery from between her breasts,
HOS.2.3	 lest I strip her naked
HOS.2.3	and leave her as in the day that she was born,
HOS.2.3	and turn her into a wilderness,
HOS.2.3	and turn her into a dry land,
HOS.2.3	and kill her with thirst.
