GEN.1.1	In the beginning God created the heavens and the earth.
EST.2.22	But Mordecai heard about the plot and gave the information to Queen Esther. She then told the king about it and gave Mordecai credit for the report. 
EST.2.23	When an investigation was made and Mordecai’s story was found to be true, the two men were impaled on a sharpened pole. This was all recorded in 
EST.3.1	Some time later King Xerxes promoted Haman son of Hammedatha the Agagite over all the other nobles, making him the most powerful official in the empire. 
EST.3.2	All the king’s officials would bow down before Haman to show him respect whenever he passed by, for so the king had commanded. But Mordecai refused to bow down or show him respect.
EST.3.3	Then the palace officials at the king’s gate asked Mordecai, “Why are you disobeying the king’s command?” 
EST.3.4	They spoke to him day after day, but still he refused to comply with the order. So they spoke to Haman about this to see if he would tolerate Mordecai’s conduct, since Mordecai had told them he was a Jew.
EST.3.5	When Haman saw that Mordecai would not bow down or show him respect, he was filled with rage. 
EST.3.6	He had learned of Mordecai’s nationality, so he decided it was not enough to lay hands on Mordecai alone. Instead, he looked for a way to destroy all the Jews throughout the entire empire of Xerxes.
EST.3.7	So in the month of April,
EST.3.8	Then Haman approached King Xerxes and said, “There is a certain race of people scattered through all the provinces of your empire who keep themselves separate from everyone else. Their laws are different from those of any other people, and they refuse to obey the laws of the king. So it is not in the king’s interest to let them live. 
EST.3.9	If it please the king, issue a decree that they be destroyed, and I will give 10,000 large sacks
EST.3.10	The king agreed, confirming his decision by removing his signet ring from his finger and giving it to Haman son of Hammedatha the Agagite, the enemy of the Jews. 
EST.3.11	The king said, “The money and the people are both yours to do with as you see fit.”
EST.3.12	So on April 17
EST.3.13	Dispatches were sent by swift messengers into all the provinces of the empire, giving the order that all Jews—young and old, including women and children—must be killed, slaughtered, and annihilated on a single day. This was scheduled to happen on March 7 of the next year.
EST.3.14	A copy of this decree was to be issued as law in every province and proclaimed to all peoples, so that they would be ready to do their duty on the appointed day. 
EST.3.15	At the king’s command, the decree went out by swift messengers, and it was also proclaimed in the fortress of Susa. Then the king and Haman sat down to drink, but the city of Susa fell into confusion.
EST.4.1	When Mordecai learned about all that had been done, he tore his clothes, put on burlap and ashes, and went out into the city, crying with a loud and bitter wail. 
EST.4.2	He went as far as the gate of the palace, for no one was allowed to enter the palace gate while wearing clothes of mourning. 
EST.4.3	And as news of the king’s decree reached all the provinces, there was great mourning among the Jews. They fasted, wept, and wailed, and many people lay in burlap and ashes.
EST.4.4	When Queen Esther’s maids and eunuchs came and told her about Mordecai, she was deeply distressed. She sent clothing to him to replace the burlap, but he refused it. 
EST.4.5	Then Esther sent for Hathach, one of the king’s eunuchs who had been appointed as her attendant. She ordered him to go to Mordecai and find out what was troubling him and why he was in mourning. 
EST.4.6	So Hathach went out to Mordecai in the square in front of the palace gate.
EST.4.7	Mordecai told him the whole story, including the exact amount of money Haman had promised to pay into the royal treasury for the destruction of the Jews. 
EST.4.8	Mordecai gave Hathach a copy of the decree issued in Susa that called for the death of all Jews. He asked Hathach to show it to Esther and explain the situation to her. He also asked Hathach to direct her to go to the king to beg for mercy and plead for her people. 
EST.4.9	So Hathach returned to Esther with Mordecai’s message.
EST.4.10	Then Esther told Hathach to go back and relay this message to Mordecai: 
EST.4.11	“All the king’s officials and even the people in the provinces know that anyone who appears before the king in his inner court without being invited is doomed to die unless the king holds out his gold scepter. And the king has not called for me to come to him for thirty days.” 
EST.4.12	So Hathach
EST.4.13	Mordecai sent this reply to Esther: “Don’t think for a moment that because you’re in the palace you will escape when all other Jews are killed. 
EST.4.14	If you keep quiet at a time like this, deliverance and relief for the Jews will arise from some other place, but you and your relatives will die. Who knows if perhaps you were made queen for just such a time as this?”
EST.4.15	Then Esther sent this reply to Mordecai: 
EST.4.16	“Go and gather together all the Jews of Susa and fast for me. Do not eat or drink for three days, night or day. My maids and I will do the same. And then, though it is against the law, I will go in to see the king. If I must die, I must die.” 
EST.4.17	So Mordecai went away and did everything as Esther had ordered him.
EST.5.1	On the third day of the fast, Esther put on her royal robes and entered the inner court of the palace, just across from the king’s hall. The king was sitting on his royal throne, facing the entrance. 
EST.5.2	When he saw Queen Esther standing there in the inner court, he welcomed her and held out the gold scepter to her. So Esther approached and touched the end of the scepter.
EST.5.3	Then the king asked her, “What do you want, Queen Esther? What is your request? I will give it to you, even if it is half the kingdom!”
EST.5.4	And Esther replied, “If it please the king, let the king and Haman come today to a banquet I have prepared for the king.”
EST.5.5	The king turned to his attendants and said, “Tell Haman to come quickly to a banquet, as Esther has requested.” So the king and Haman went to Esther’s banquet.
EST.5.6	And while they were drinking wine, the king said to Esther, “Now tell me what you really want. What is your request? I will give it to you, even if it is half the kingdom!”
EST.5.7	Esther replied, “This is my request and deepest wish. 
EST.5.8	If I have found favor with the king, and if it pleases the king to grant my request and do what I ask, please come with Haman tomorrow to the banquet I will prepare for you. Then I will explain what this is all about.”
EST.5.9	Haman was a happy man as he left the banquet! But when he saw Mordecai sitting at the palace gate, not standing up or trembling nervously before him, Haman became furious. 
EST.5.10	However, he restrained himself and went on home.
EST.5.10	Then Haman gathered together his friends and Zeresh, his wife, 
EST.5.11	and boasted to them about his great wealth and his many children. He bragged about the honors the king had given him and how he had been promoted over all the other nobles and officials.
EST.5.12	Then Haman added, “And that’s not all! Queen Esther invited only me and the king himself to the banquet she prepared for us. And she has invited me to dine with her and the king again tomorrow!” 
EST.5.13	Then he added, “But this is all worth nothing as long as I see Mordecai the Jew just sitting there at the palace gate.”
EST.5.14	So Haman’s wife, Zeresh, and all his friends suggested, “Set up a sharpened pole that stands seventy-five feet
EST.6.1	That night the king had trouble sleeping, so he ordered an attendant to bring the book of the history of his reign so it could be read to him. 
EST.6.2	In those records he discovered an account of how Mordecai had exposed the plot of Bigthana and Teresh, two of the eunuchs who guarded the door to the king’s private quarters. They had plotted to assassinate King Xerxes.
EST.6.3	“What reward or recognition did we ever give Mordecai for this?” the king asked.
EST.6.3	His attendants replied, “Nothing has been done for him.”
EST.6.4	“Who is that in the outer court?” the king inquired. As it happened, Haman had just arrived in the outer court of the palace to ask the king to impale Mordecai on the pole he had prepared.
EST.6.5	So the attendants replied to the king, “Haman is out in the court.”
EST.6.5	“Bring him in,” the king ordered. 
EST.6.6	So Haman came in, and the king said, “What should I do to honor a man who truly pleases me?”
EST.6.6	Haman thought to himself, “Whom would the king wish to honor more than me?” 
EST.6.7	So he replied, “If the king wishes to honor someone, 
EST.6.8	he should bring out one of the king’s own royal robes, as well as a horse that the king himself has ridden—one with a royal emblem on its head. 
EST.6.9	Let the robes and the horse be handed over to one of the king’s most noble officials. And let him see that the man whom the king wishes to honor is dressed in the king’s robes and led through the city square on the king’s horse. Have the official shout as they go, ‘This is what the king does for someone he wishes to honor!’”
