MAT.1.1	Lioar sheeloghe Yeesey Creest, mac Ghavid, mac Abraham. 
1CO.6.15	Nagh vel fys eu, dy vel ny kirp eu oltyn Chreest? jeanym eisht oltyn Chreest y ghoaill, as ad y yannoo oltyn streebagh? Ny lhig eh Jee. 
1CO.6.16	Cre, nagh vel fys eu dy vel eshyn ta lhiantyn gys streebagh yn un chorp r’ee? son bee ad ny-neesht (t’eh gra) un eill. 
1CO.6.17	Agh eshyn ta lhiantyn gys y Chiarn, t’eh un spyrryd. 
1CO.6.18	Chea-jee veih maarderys. Ta dy chooilley pheccah ta dooinney dy yannoo, cheu-mooie jeh’n chorp; agh eshyn ta cur rish maarderys, t’eh jannoo peccah noi e chorp hene. 
1CO.6.19	Cre, nagh vel fys eu dy vel y corp eu chiamble y Spyrryd Noo ta ayndiu, ta eu veih Jee, as cha vel shiu lhieu hene? 
1CO.6.20	Son ta shiu kionnit lesh price: shen-y-fa jean-jee Jee y ghloyraghey ayns nyn gorp, as ayns nyn spyrryd, ta lesh.
1CO.7.1	Nish mychione ny reddyn scrieu shiu hym: Te mie son dooinney gyn dy ve kianlt gys ben. 
1CO.7.2	Ny-yeih, dy haghney maarderys, lhig da e ven hene ve ec dagh dooinney, as dagh ben e sheshey hene. 
1CO.7.3	Lhig da’n dooinney coyrt da’n ven kenjallys cooie: as myrgeddin yn ven da’n sheshey eck. 
1CO.7.4	Cha vel pooar ec y ven er y chorp eck hene, agh ec y dooinney: as myrgeddin cha vel pooar ec y dooinney er e chorp hene, agh ec y ven. 
1CO.7.5	Ny treig-jee y cheilley, agh lesh coardail son traa, dy vod caa ve eu son trostey as padjer; as dy heet cooidjagh reesht, nagh miolee yn drogh-spyrryd shiu son nyn neu-heeltys. 
1CO.7.6	Agh shoh ta mee dy loayrt myr coyrle, as cha nee myr sarey. 
1CO.7.7	Son baillym dy beagh dy chooilley ghooinney eer myr ta mee hene: agh ta e ghioot hene ec dagh dooinney veih Jee, fer er yn aght shoh, as fer er aght elley. 
1CO.7.8	Ta mee gra roosyn er-y-fa shen nagh vel poost as rish mraane-treoghe, Te mie er nyn son my nee ad cummal orroo hene, eer myr ta mish. 
1CO.7.9	Agh mannagh vod ad freayll orroo hene, lhig daue poosey: son te ny share dy phoosey na dy ve er aile. 
1CO.7.10	As dauesyn ta poost ta mee coyrt sarey, ny-yeih cha nee mish, agh y Chiarn, Ny lhig da’n ven ve er ny scarrey veih’n sheshey eck: 
1CO.7.11	Agh my t’ee son scarrey, lhig ee cummal gyn poosey reesht, er-nonney lhig ee ve coardit rish e sheshey: as ny lhig da’n dooinney cur ersooyl e ven. 
1CO.7.12	Agh mychione ny reddyn elley ta mish loayrt, cha nee yn Chiarn. My ta ec 
1CO.7.13	As y ven ta dooinney eck nagh vel jeh’n chredjue, as eh booiagh dy chummal mâree, ny lhig j’ee treigeil eh. 
1CO.7.14	Son ta’n dooinney eck nagh vel jeh’n chredjue er ny chasherickey liorish y ven, as ta’n ven nagh vel jeh’n chredjue er ny chasherickey liorish y dooinney: er aght elley veagh y chloan eu neu-ghlen; agh nish t’ad casherick. 
1CO.7.15	Agh my ta eshyn nagh vel jeh’n chredjue son scarrey lhig da goll. Cha vel braar ny shuyr fo kiangley ayns lheid ny cooishyn: agh ta Jee er n’eamagh orrin gys shee. 
1CO.7.16	Son kys dhyt, O ven, nagh jean oo dty heshey y hauail? ny kys dhyt, O ghooinney, nagh jean oo sauail dty ven? 
1CO.7.17	Agh myr ta Jee er oardaghey e chronney da dagh dooinney, myr ta’n Chiarn er n’eamagh er dy chooilley ghooinney, myr shen lhig da gimmeeaght: as shen myr ta mee goardaghey ayns ooilley ny kialteenyn. 
1CO.7.18	Vel dooinney erbee er ny eam as eh fo giarey-chymmylt? ny lhig da shirrey ve an-ghiarey-chymmylt. Vel dooinney erbee er ny eam an-ghiarey-chymmylt? ny lhig da giarey-chymmylt y ghoaill er. 
1CO.7.19	Cha vel giarey-chymmylt veg, as cha vel an-ghiarey-chymmylt veg, agh freaylley annaghyn Yee. 
1CO.7.20	Lhig da dy chooilley ghooinney tannaghtyn ’sy stayd cheddin v’eh ayn tra v’eh er ny eam. 
1CO.7.21	Vel oo er dty eam tra t’ou dty harvaant? ny bee fo imnea er y hon: agh my oddys oo ve er dty eaysley, gow eh myr reih. 
1CO.7.22	Son eshyn ta er ny eam ayns y Chiarn, as eh ny harvaant, t’eh ayns seyrsnys y Chiarn: myrgeddin eshyn ta er ny eam, as eh ayns seyrsnys, t’eh sharvaant Chreest. 
1CO.7.23	Ta shiuish kionnit lesh price, ny bee-jee sharvaantyn gheiney. 
1CO.7.24	Vraaraghyn, lhig dagh dooinney ’sy stayd v’eh ayn tra hie eh er eam, tannaghtyn ayn marish Jee. 
1CO.7.25	Nish mychione moidynyn, cha vel sarey erbee aym veih’n Chiarn: ny-yeih ta mee livrey my smooinaghtyn hene, myr fer ta er gheddyn foayr veih yn Chiarn dy ve firrinagh. 
1CO.7.26	Ta mee jeeaghyn er eisht dy vel shoh mie kyndagh rish yn êgin t’ayn, ta mee gra, dy vel eh mie son dooinney dy chummal myr t’eh. 
1CO.7.27	Vel oo kianlt rish ben? ny shir feaysley. Vel oo feayshlit veih ben? ny shir ben. 
1CO.7.28	Agh my t’ou poosey, cha vel oo er n’yannoo peccah; as my ta moidyn poosey, cha vel ee er n’yannoo peccah: ny-yeih, bee seaghyn ec nyn lheid ayns yn eill; agh ta mee gymmyrkey lhieu. 
1CO.7.29	Agh shoh ta mee dy ghra, vraaraghyn, dy vel yn traa giare. Shoh eisht eh, dy bee adsyn ta mraane oc, myr nagh beagh ad oc. 
1CO.7.30	As adsyn ta dobberan, myr nagh beagh ad dobberan; as adsyn ta ayns boggey, myr nagh beagh ad ayns boggey; as adsyn ta kionnaghey, myr nagh beagh ad goaill soylley jeh. 
1CO.7.31	As adsyn ta jannoo ymmyd jeh’n seihll shoh, myr nagh beagh ad jannoo drogh ymmyd jeh: son ta cummey yn seihll shoh caghlaa. 
1CO.7.32	Agh baillym shiu ve fegooish imnea. Eshyn nagh vel poost, t’eh imneagh son reddyn y Chiarn, kys oddys eh yn Chiarn y wooiys: 
1CO.7.33	Agh eshyn ta poost, t’eh imneagh son nheeghyn y theihll, kys oddys eh e ven y wooiys. 
1CO.7.34	Cha vel stayd y ven-phoost as y voidyn yn un chooid: Ta’n ven nagh vel poost imneagh mysh nheeghyn y Chiarn, dy vod ee ve casherick, chammah ayns corp as ayns spyrryd: agh ish ta poost, t’ee imneagh mysh nheeghyn y theihll, kys oddys ee yn sheshey eck y wooiys. 
1CO.7.35	As shoh ta mee loayrt son y vondeish eu hene, cha nee dy choyrt ribbey nyn raad, agh son shen ny ta cooie, as dy vod shiu tendeil er y Chiarn fegooish boirey. 
1CO.7.36	Agh my ta dooinney erbee smooinaghtyn dy vel eh dy ymmyrkey eh hene dy neu-yesh gys e voidyn, my t’ee er n’gholl harrish blaa yn eash eck, as eh ymmyrchagh myr shen dy ve, lhig da ’aigney y yannoo, cha vel eh jannoo peccah: lhig daue poosey. 
1CO.7.37	Ny-yeih, eshyn t’er hassoo shickyr ayns e chree, as nagh vel fo êgin erbee, agh ta pooar echey harrish e aigney hene, as myr shen er chiarail ayns e chree, dy jean eh e voidyn y reayll, [gyn poosey,] t’eh jannoo dy mie. 
1CO.7.38	Myr shoh eisht, eshyn ta dy choyrt ee ayns poosey, t’eh jannoo dy mie: agh eshyn nagh vel dy choyrt ee ayns poosey, t’eh jannoo ny share. 
1CO.7.39	Ta’n ven fo kiangley yn leigh choud as s’bio yn sheshey eck: agh my ta’n dooinney eck geddyn baase, t’ee ec e reamys hene dy ve poost rish quoi erbee saillee; agh ayns y Chiarn. 
1CO.7.40	Agh t’ee ny s’maynrey ayns y smooinaght aym’s, my reaillys ee myr t’ee: as er-lhiam pene myrgeddin dy vell Spyrryd Yee aym.
1CO.8.1	Nish mychione reddyn t’er ny ouralley gys jallooyn, ta fys ain dy vel toiggal ain ooilley. Ta tushtey sheidey lesh moyrn, agh ta graih niartaghey ’sy chredjue. 
1CO.8.2	As my ta dooinney erbee smooinaghtyn dy vel toiggal echey jeh nhee erbee, cha vel foast toiggal echey jeh nhee erbee myr lhisagh eh. 
1CO.8.3	Agh my ta dooinney erbee graihagh er Jee, ta’n fer cheddin er ny ghoaill rish liorishyn. 
1CO.8.4	Mychione gee ny reddyn shen eisht t’er ny hebbal ayns oural gys jallooyn, ta fys ain nagh vel jalloo monney ’sy theihll, as nagh vel Jee erbee elley ayn agh unnane. 
1CO.8.5	Son ga dy vel ayn adsyn ta enmyssit jee’ghyn, edyr eh ve ayns niau ny er y thalloo, (myr ta jeeghyn ymmodee, as chiarnyn ymmodee) 
1CO.8.6	Agh dooinyn cha vel ayn agh un Jee, yn Ayr, jehsyn ta dy chooilley nhee, as shinyn aynsyn; as un Chiarn Yeesey Creest, liorishyn ta dy chooilley nhee, as shinyn liorishyn. 
1CO.8.7	Ny-yeih cha vel ec dy chooilley ghooinney yn tushtey shen: son ta paart liorish y toiggal t’oc jeh’n jalloo gys y traa t’ayn, gee jeh myr red t’er ny ouralley gys jalloo; as ta’n chooin-sheanse annoon oc seaghnit. 
1CO.8.8	Agh cha vel bee dy voylley shin gys Jee: son edyr shin dy ee, cha vel shin ny share; ny edyr shin gyn gee, cha vel shin veg smessey. 
1CO.8.9	Agh cur-jee twoaie er-aggle liorish aght erbee dy bee shoh nyn reayms oyr dauesyn ta annoon dy huittym ayns peccah. 
1CO.8.10	Son my hee dooinney erbee uss, ta tushtey ayd, dty hoie ec bee ayns chiamble y jalloo, nagh bee yn chooinsheanse echeysyn ta annoon, miolit dy ee ny reddyn shen ta er ny hebbal da jallooyn: 
1CO.8.11	As kyndagh rish yn tushtey ayd’s nee dty vraar annoon cherraghtyn, er e hon hur Creest baase? 
1CO.8.12	Agh tra ta shiu myr shoh cur oyr peccah raad ny braaraghyn, as gortaghey yn chooinsheanse annoon oc, ta shiu jannoo peccah noi Creest. 
1CO.8.13	Er-y-fa shen my ver ny ta mee gee oyr da my vraar dy huittym ayns peccah, cha n’ee-ym feill choud as s’bio mee, er-aggle dy dayrn-ym my vraar gys peccah.
1CO.9.1	Nagh nee ostyl mee? nagh vel mee ec my reamys hene? nagh vel mee er vakin Yeesey Creest nyn Jiarn? nagh nee shiuish yn obbyr aym’s ayns y Chiarn? 
1CO.9.2	Mannagh vel mee my ostyl da feallagh elley, foast gyn dooyt ta mee diuish: son shiuish cowrey m’ostyllys ayns y Chiarn. 
1CO.9.3	My ansoor dauesyn ta dy my whestional, shoh eh, 
1CO.9.4	Nagh vel cairys ain dy ee as dy iu ny mast’ eu? 
1CO.9.5	Nagh vel cairys ain dy chur lhien mârin er nyn yurnah shuyr, 
1CO.9.6	Ny nee mish as Barnabas ny lomarcan nagh vel ee nyn reamys dy chur nyn geird dy lhiattee? 
1CO.9.7	Quoi ta goll dy chaggey traa erbee er e chost hene? quoi ta soiaghey garey-feeyney, as nagh vel gee jeh’n vess echey? ny quoi ta bochillagh shioltane as nagh vel giu jeh bainney’n chioltane? 
1CO.9.8	Vel mee loayrt shoh 
1CO.9.9	Son te scruit ayns leigh Voses, Cha giangle oo seose beeal y dow ta stampey magh yn arroo. Vel kiarail Yee roshtyn gys dew? 
1CO.9.10	Ny vel eh loayrt shoh ooilley-cooidjagh er y ghraih ainyn? er y choontey ainyn, gyn dooyt, ta shoh scruit; dy vod eshyn ta traaue, traaue ayns treishteil; as eshyn ta bwoalley ayns treishteil, dy vow eh soylley jeh shoh e hreishteil. 
1CO.9.11	My ta shinyn er guirr diuish reddyn spyrrydoil, nee madyr mooar eh my nee mayd buinn ny nheeghyn seihltagh eu. 
1CO.9.12	Myr ta fir-ynsee elley er ghoaill y phooar shoh harriu, nagh vel eh ny s’cooie dooinyn? Ny-yeih, cha vel shin er n’yannoo ymmyd jeh’n phooar shoh; agh ta shin er hurranse dy chooilley chreoghys, er-aggle dy jinnagh shin sushtal Chreest y lhiettal. 
1CO.9.13	Nagh vel fys eu dy vel adsyn ta shirveish mysh nheeghyn casherick, beaghey er yn oural? as dy vel adsyn ta tendeil ec yn altar, goaill ayrn jeh ny t’er yn altar? 
1CO.9.14	Dy jarroo myr shen ta’n Chiarn myrgeddin er n’oardaghey, dy lhisagh adsyn ta preacheil y sushtal, beaghey er y sushtal. 
1CO.9.15	Agh cha vel mish er n’yannoo ymmyd erbee jeh’n phooar shoh. Chamoo ta mee er scrieu ny reddyn shoh, dy nee myr shoh veagh eh jeant er my hon: 
1CO.9.16	Son ga dy vel mee preacheil y sushtal, cha vel veg aym dy voggyssagh ass: son ta’n êgin shoh lhie orrym; dy jarroo, smerg dou mannagh jean-ym y sushtal y phreacheil. 
1CO.9.17	Son my ta mee jannoo shoh dy arryltagh, ta leagh my chour: agh my she noi m’aigney, ta preacheil y sushtal fo my churrym dy chooilleeney. 
1CO.9.18	Cre ta eisht my leagh? dy feer tra ta mee preacheil y sushtal, dy jinnin’s er sushtal Chreest dy ve fegooish cost, nagh goym yn slane vondeish jeh my phooar ’sy tushtal. 
1CO.9.19	Son ga nagh vel mee fo kiangley gys dooinney erbee, foast ta mee er n’yannoo mee hene my harvaant daue ooilley, dy voddin ny smoo y chosney [gys y chredjue.] 
1CO.9.20	As gys ny Hewnyn, ren mee gymmyrkey mee hene myr Ew, dy voddin ny Hewnyn y chosney: dauesyn ta fo’n leigh, myr fo’n leigh, dy voddin adsyn ta fo’n leigh y chosney; 
1CO.9.21	Dauesyn ta fegooish y leigh, myr fegooish y leigh, (ga nagh row mee fegooish y leigh gys Jee, agh fo’n leigh gys Creest) dy voddin adsyn ta fegooish y leigh y chosney. 
1CO.9.22	Dauesyn ta faase-chredjuagh, haink mee dy ve myr faase-chredjuagh, dy voddin yn vooinjer faase chredjuagh y chosney: dy chooilley aght ta mee er m’ymmyrkey hene gys dy chooilley ghooinney, dy voddin liorish dy chooilly haase paart y hauail. 
1CO.9.23	As shoh ta mee jannoo er graih yn tushtal, dy voddin mêriu goaill ayrn jeh’n leagh ta ayns shen giallit. 
1CO.9.24	Nagh vel fys eu hene, dy vel adsyn ta roie ayns race, ooilley roie, agh dy nee unnane ta geddyn yn leagh? Roie-jee shiuish er lheid yn aght, dy vod shiu cosney. 
1CO.9.25	As dy chooilley ghooiney ta streeu son y varriaght, t’eh sheelt ayns dy chooilley nhee. Nish t’adsyn jannoo shoh dy chosney attey hed naardey, agh shinyn dy chosney attey nagh jed naardey. 
1CO.9.26	Ta mish er-y-fa shen myr shoh roie, cha nee ayns aght neu-hickyr; ta mee myr shen gleck, cha nee myr fer ta bwoalley yn gheay: 
1CO.9.27	Agh ta mee freayll my chorp fo, as dy smaghtaghey eh; er-aggle liorish aght erbee, erreish dooys v’er breacheil da feallagh elley, dy beign’s mee hene tilgit 
1CO.10.1	Ny sodjey, vraaraghyn, cha baillym shiu ve neu-hushtagh, kys dy row ooilley ny ayraghyn ain fo’n vodjal, as hie ad-ooilley trooid yn aarkey; 
1CO.10.2	As v’ad ooilley bashtit gys Moses ayns y vodjal, as ayns yn aarkey; 
1CO.10.3	As ren ad ooilley gee yn beaghey spyrrydoil cheddin; 
1CO.10.4	As ren ad ooilley giu yn jough spyrrydoil cheddin: (son ren ad giu jeh’n Chreg spyrrydoil shen deiyr orroo; as y Chreg shen va Creest.) 
1CO.10.5	Agh jeh ymmodee jeu cha row Jee feer wooiagh; son v’ad er nyn goyrt mow ayns yn aasagh. 
1CO.10.6	Nish va ny reddyn shoh son sampleyryn dooinyn, son nagh jinnagh shin saynt da nheeghyn olk, myr hug adsyn neesht saynt. 
1CO.10.7	Chamoo cur-jee shiuish ooashley da jallooyn, myr hug paart jeusyn; myr te scruit, Hoie yn pobble sheese dy ee as dy iu, as dirree ad seose dy ve rouanagh. 
1CO.10.8	Chamoo lhig dooin cur rish maarderys, myr ren paart jeusyn, as huitt ad ayns un laa three thousaneyn as feed. 
1CO.10.9	Chamoo lhig dooin Creest y vrasnaghey, myr ren paart jeusyn myrgeddin brasnaghey, as v’ad er nyn stroie liorish ard-nieughyn. 
1CO.10.10	Chamoo jean shiuish tallagh, myr ren paart jeusyn neesht tallagh, as v’ad er nyn stroie liorish y stroieder. 
1CO.10.11	Nish haink ooilley ny reddyn shoh orroosyn son sampleyryn: as t’ad scruit son raaue dooinyn, orrin ta jerrey’n theihll er jeet. 
1CO.10.12	Shen-y-fa lhig dasyn ta smooinaghtyn dy vel eh ny hassoo, kiarail y ghoaill nagh duitt eh. 
1CO.10.13	Cha vel miolagh erbee er jeet nyn raad, agh lheid as ta cadjin da dooinney: agh ta Jee firrinagh, nagh lhig diuish dy ve er nyn miolaghey erskyn ny oddys shiu y ymmyrkey; agh nee eh myrgeddin lesh y violagh raad y yannoo dy scapail, dy vod niart y ve ayndiu dy ymmyrkey eh. 
1CO.10.14	Shen-y-fa my chaarjyn deyr, chea-jee veih coyrt ooashley da jallooyn. 
1CO.10.15	Ta mee loayrt myr rish deiney creeney: briwnys-jee hene ny ta mee dy ghra. 
1CO.10.16	Yn cappan dy vannaght ta shin dy oltaghey, nagh nee shoh dy ghoaill ayrn jeh fuill Chreest? Yn arran ta shin dy vrishey, nagh nee shoh dy ghoaill ayrn jeh corp Chreest? 
1CO.10.17	Son ta shinyn, ga ymmodee, un arran, as un chorp: son ta shin ooilley goaill ayrn jeh’n un arran shen. 
1CO.10.18	Cur-jee my-ner Israel cordail rish yn eill: nagh vel adsyn ta gee jeh ny ourallyn, goaill ayrn jeh ny t’er ny hebbal er yn altar? 
1CO.10.19	Cre jir-ym eisht? dy vel jalloo veg eddyr, ny dy vel shen ny ta er ny ouralley gys jallooyn veg eddyr? 
1CO.10.20	Agh ta mee gra, dy vel ny ourallyn ta ny Ashoonyn-quaagh dy hebbal, chebbit gys drogh-spyrrydyn, as cha nee gys Jee: as cha baillym shiu dy ghoaill commee marish drogh-spyrrydyn. 
1CO.10.21	Cha vod shiu giu jeh cappan y Chiarn, as jeh cappan drogh-spyrrydyn: cha vod shiu ayrn y ghoaill ec boayrd y Chiarn, as ec boayrd drogh-spyrrydyn. 
1CO.10.22	Vel shin brasnaghey yn Chiarn gys corree? vel shin ny s’troshey na eshyn? 
1CO.10.23	Te lowal dou ymmodee reddyn y yannoo, agh cha vel dy chooilley nhee cooie dy ve jeant: te lowal dou ymmodee reddyn y yannoo, agh cha vel dy chooilley nhee gys ynsagh Creestee. 
1CO.10.24	Ny lhig da dooinney erbee shirrey ynrycan e vondeish hene: agh dy chooilley unnane foays e naboo. 
1CO.10.25	Cre-erbee ta creckit ayns ny margaghyn, ee-jee, fegooish jannoo briaght erbee er graih cooinsheanse. 
1CO.10.26	Son lesh y Chiarn yn seihll, as ooilley ny t’ayn. 
1CO.10.27	My ta fer erbee jeusyn nagh vel jeh’n chredjue, cuirrey shiu gys gien, as shiuish aignagh dy gholl; cre-erbee ta soit kiongoyrt riu, ee-jee, fegooish jannoo briaght erbee er graih cooinsheanse. 
1CO.10.28	Agh my jir dooinney erbee riu, va shoh er ny hebbal ayns oural gys jallooyn, ny ee-jee jeh er y choontey echeysyn ren shoh y hoilshaghey, as er graih cooinsheanse. Son ta’n seihll lesh y Chiarn, as ooilley ny t’ayn. 
1CO.10.29	Cooinsheanse, ta mee gra, cha nee dty chooinsheanse hene, agh shen jeh’n fer elley: son cre’n-fa ta my reamys er ny vriwnys liorish cooinsheanse ghooinney elley? 
1CO.10.30	Son, my ta mee liorish grayse goaill ayrn jeh, cre’n-fa ta mee oltooanit son shen ny ta mee er oltaghey? 
1CO.10.31	Shen-y-fa edyr shiu ve gee ny giu, ny cre-erbee ta shiu dy yannoo, jean-jee ooilley gys gloyr Yee. 
1CO.10.32	Ny cur-jee oyr erbee dy huittym ayns peccah, edyr da ny Hewnyn, ny da ny Ashoonyn-quaagh, ny da agglish Yee: 
1CO.10.33	Dy jarroo myr ta mee son booiys dy chooilley ghooinney ayns dy chooilley nhee, cha nee shirrey my vondeish hene, agh vondeish ymmodee, dy vod ad v’er nyn sauail.
1CO.11.1	Eiyr-jee shiuish orrym’s, dy jarroo myr ta mish myrgeddin er Creest. 
1CO.11.2	Nish ta mee moylley shiu, vraaraghyn, dy vel shiu cooinaghtyn orrym ayns dy chooilley nhee, as freayll ny oardaghyn myr livrey mee ad diu. 
1CO.11.3	Agh baillym shiu dy hoiggal dy nee Creest kione dy chooilley ghooinney; as y dooinney kione e ven; as dy nee Jee kione Chreest. 
1CO.11.4	Dy chooilley ghooinney ta jannoo padjer ny phadeyrys, as e chione coodit, t’eh naaraghey eh chione. 
1CO.11.5	Agh dy chooilley ven ta goaill padjer ny jannoo phadeyrys, as e kione rooisht, t’ee naaraghey e kione: son ta shen yn un chooid as dy beagh ee er ny ve baarit. 
1CO.11.6	Son mannagh vel coodagh er y ven, lhig j’ee chammah ve baarit: agh my te nearey da ben dy ve baarit ny shavit, lhig da coodagh ’ve urree. 
1CO.11.7	Er son y dooinney dy jarroo cha lhisagh eh e chione y choodaghey, ayns wheesh as dy vel eh co-chaslys as gloyr Yee: agh ta’n ven gloyr y dooinney. 
1CO.11.8	Son cha row yn dooinney veih’n ven: agh y ven veih’n dooinney. 
1CO.11.9	Chamoo va’n dooinney er ny chroo son y ven: agh y ven son y dooinney. 
1CO.11.10	Son yn oyr shoh lhisagh v’ec y ven coodagh er e kione, er coontey ny ainleyn. 
1CO.11.11	Ny yeih, cha vel y dooinney fegooish y ven, chamoo ta’n ven fegooish y dooinney ayns y Chiarn. 
1CO.11.12	Son myr va’n ven veih’n dooinney, myr shen dy jarroo ta’n dooinney liorish y ven: agh ta dy chooilley nhee veih Jee. 
1CO.11.13	Jean-jee hene briwnys; vel eh jesh da ben dy yannoo padjer gys Jee as y kione eck gyn coodagh? 
1CO.11.14	Nagh vel eer dooghys hene gynsaghey shiu, my ta dooinney ceau e olt gys lhiurid, te nearey da? 
1CO.11.15	Agh my ta folt liauyr er ben, te stooamid j’ee: son ta’n folt eck er ny choyrt j’ee son coodagh. 
1CO.11.16	Agh my saillish dooinney erbee ve streeuagh, cha vel lheid y cliaghtey ain, ny foast ec kialteenyn Yee. 
1CO.11.17	Nish ayns y red shoh ta mee dy hoilshaghey diu, cha vel mee dy voylley shiu; dy vel shiu cheet cooidjagh, cha nee son ny share agh son ny smessey. 
1CO.11.18	Son hoshiaght ooilley, tra ta shiu cheet cooidjagh ayns y cheeill, ta mee clashtyn dy vel streeuaghyn nyn mast’ eu; as ayns ayrn ta mee credjal eh. 
1CO.11.19	Son shegin da myrgeddin shaghrynys veih’n chredjue ve ny vud eu, dy vod adsyn ta firrinagh ayns y chredjue v’er nyn gronnaghey nyn mast’ eu. 
1CO.11.20	Tra ta shiu cheet cooidjagh er-y-fa shen gys un voayl, cha vel eh dy ee shibber y Chiarn. 
1CO.11.21	Son ec gee, ta dagh unnane goaill roish fer elley e hibber hene: as ta fer accryssagh, as ta fer elley er n’iu dy palchey. 
1CO.11.22	Cre, nagh vel thieyn eu dy ee as dy iu ayndoo? ny nee beg ta shiu soiaghey jeh keeill Yee, as naaraghey adsyn nagh vel thieyn oc? Cre nee’m y ghra riu? jeanym shiu y voylley ayns shoh? Cha vel mee moylley shiu. 
1CO.11.23	Son ta mish er n’gheddyn veih’n Chiarn shen ta mee myrgeddin er livrey diuish, Dy ren y Chiarn Yeesey, yn oie cheddin ayn v’eh er ny vrah, arran y ghoaill: 
1CO.11.24	As tra v’eh er choyrt booise, vrish eh eh, as dooyrt eh, Gow-jee, ee-jee; shoh my chorp’s t’er ny vrishey er nyn son eu: jean-jee shoh ayns cooinaghtyn jeem’s. 
1CO.11.25	Er yn aght cheddin neesht ghow eh yn cappan, tra v’eh erreish shibber, gra, She’n cappan shoh yn conaant noa ayns my uill’s: shoh jean-jee, cha mennick as iu-ys shiu eh, ayns cooinaghtyn jeem’s. 
1CO.11.26	Son cha mennick as ee-ys shiu yn arran shoh, as iu-ys shiu yn cappan shoh, ta shiu soilshaghey magh baase y Chiarn derrey hig eh. 
1CO.11.27	Shen-y-fa, quoi-erbee ee-ys yn arran shoh, as iu-ys y cappan shoh jeh’n Chiarn dy neu-feeu, bee eh oolee jeh corp as fuill y Chiarn. 
