GEN.1.1	In the beginning God created the heavens and the earth. 
JER.32.35	and they built the high places for Ba‘al which are in the Ben-Hinnom Valley, to burn alive their sons and daughters to Molekh — something I did not order them to do, it never even entered my mind that they would do such an abominable thing — and thus they caused Y’hudah to sin.’
JER.32.36	“Therefore, thus says 
JER.32.37	‘I will gather them out of all the countries where I drove them in my anger, fury and great wrath; and I will bring them back to this place and have them live here in safety. 
JER.32.38	They will be my people, and I will be their God. 
JER.32.39	I will give them singleness of heart and singleness of purpose, so that they will fear me forever — this will be for their own good and for the good of their children after them. 
JER.32.40	I will make with them an everlasting covenant not to turn away from them, but to do them good; I will put fear of me in their hearts, so that they will not leave me. 
JER.32.41	I will take joy in them, so as to do them good. I will plant them in this land truly, with my whole heart and being.’ 
JER.32.42	For here is what 
JER.32.43	Fields will be bought in this land, even though you say about it that it is desolate, devoid of human beings or animals, and given over to the Kasdim. 
JER.32.44	Yes, people will buy fields for money, sign the purchase contracts, seal them and call witnesses, in the territory of Binyamin, in the areas around Yerushalayim, in the cities of Y’hudah, in the cities of the hill-country, in the cities of the Sh’felah and in the cities of the Negev. For I will cause their exiles to return,’ says 
JER.33.1	The word of 
JER.33.2	“Thus says 
JER.33.2	 who formed [the universe]
JER.33.2	so as to keep directing it —
JER.33.2	 is his name:
JER.33.3	‘Call out to me,
JER.33.3	and I will answer you —
JER.33.3	I will tell you great things,
JER.33.3	hidden things of which you are unaware.’”
JER.33.4	For here is what 
JER.33.5	where they will come to fight the Kasdim: “These places will eventually be filled with the corpses of people whom I am striking down in my anger and fury, everyone whose wickedness has caused me to hide my face from this city. 
JER.33.6	However, I will bring it health and healing; I will heal them and reveal to them peace and truth in plenty. 
JER.33.7	I will cause the captives of Y’hudah and the captives of Isra’el to return; and I will build them up as I did at first. 
JER.33.8	I will cleanse them from all their sins, through which they offended me; and I will pardon all their sins, through which they offended and rebelled against me. 
JER.33.9	Then the name of this city will bring me joy, praise and glory before all the nations of the earth that hear about all the good I am doing for them; they will be overcome with fear and trembling at all the good and peace I am securing for it.”
JER.33.10	Here is what 
JER.33.11	the sounds of joy and gladness and the voices of bridegroom and bride, the voices of those who sing, ‘Give thanks to 
JER.33.12	 says, “In this place, which is a wasteland without people or animals, and in all its cities, there will once again be pasture-lands where shepherds can let their flocks rest. 
JER.33.13	In the cities of the hill-country, in the cities of the Sh’felah, in the cities of the Negev, in the territory of Binyamin, in the areas around Yerushalayim and in the cities of Y’hudah flocks will again pass under the hands of the one who counts them,” says 
JER.33.14	“Here, the days are coming,” says 
JER.33.15	When those days come, at that time,
JER.33.15	I will cause to spring up for David
JER.33.15	a Branch of Righteousness.
JER.33.15	He will do what is just and right in the land.
JER.33.16	When those days come, Y’hudah will be saved,
JER.33.16	Yerushalayim will live in safety,
JER.33.16	and the name given to her will be
JER.33.16	 [
JER.33.17	For this is what 
JER.33.18	Nor will there ever be cut off from the 
JER.33.19	This word of 
JER.33.20	“Here is what 
JER.33.20	‘If you can break my covenant with the day
JER.33.20	and my covenant with the night,
JER.33.20	so that daytime and nighttime no longer come
JER.33.20	when they are supposed to,
JER.33.21	then my covenant with my servant David
JER.33.21	also can be broken,
JER.33.21	so that he will not have a descendant
JER.33.21	to reign from his throne
JER.33.21	or 
JER.33.21	to minister to me.
JER.33.22	To the degree that the armies of heaven are past counting
JER.33.22	and the sand by the sea past measuring,
JER.33.22	I will increase the descendants of my servant David
JER.33.22	and the 
JER.33.23	This word of 
JER.33.24	“Haven’t you noticed that these people are saying, ‘
JER.33.25	Here is what 
JER.33.26	then I will also reject the descendants of Ya‘akov and of my servant David, not choosing from his descendants people to rule over the descendants of Avraham, Yis’chak and Ya‘akov. For I will cause their captives to come back, and I will show them compassion.’”
JER.34.1	This word came to Yirmeyahu from 
JER.34.2	“
JER.34.3	You will not escape but will surely be captured and handed over to him; your eyes will see the eyes of the king of Bavel, he will speak with you face to face, and you will go to Bavel.’ 
JER.34.4	Nevertheless, Tzidkiyahu king of Y’hudah, hear the word of 
JER.34.5	but will die peacefully; and just as they burned spices for your ancestors, the earlier kings who preceded you, so they will burn spices for you and mourn you, “Oh! Master!” For I have spoken the word,’ says 
JER.34.6	Yirmeyahu the prophet said all these words to Tzidkiyahu king of Y’hudah in Yerushalayim 
JER.34.7	at the time when the king of Bavel’s army was fighting against Yerushalayim and against all the cities of Y’hudah that were left — that is, against Lakhish and ‘Azekah, since only these remained of the fortified cities of Y’hudah.
JER.34.8	This word came to Yirmeyahu from 
JER.34.9	Everyone who had a male or female slave who was Hebrew was to let him go free; none was to keep as his slave a fellow Jew. 
JER.34.10	All the leaders and all the people listened who had entered into the covenant, wherein everyone was to free his male and female slaves and not keep them in bondage any longer. They listened, and they let them go. 
JER.34.11	But afterwards, they changed their minds; they made the male and female slaves, whom they had freed, return; and they brought them back into subjection as slaves. 
JER.34.12	Therefore this word of 
JER.34.13	“Here is what 
JER.34.14	“At the end of seven years every one of you is to set free his brother Hebrew who has been sold to you and has served you six years. You are to let him go free from you.” But your ancestors did not listen to me or pay any attention. 
JER.34.15	Now you repented, you did what is right from my viewpoint when each of you proclaimed freedom to his fellow; and you made a covenant before me in the house bearing my name. 
JER.34.16	But then you changed your minds. You profaned my name when each of you took back his male and female slaves, whom you had set free to live as they wished, and brought them back into subjection as your slaves.’ 
JER.34.17	Therefore here is what 
JER.34.18	As for the men who violated my covenant by not living up to the conditions of the covenant which they made in my presence when they cut the calf in two and passed between its parts — 
JER.34.19	the leaders of Y’hudah, the leaders of Yerushalayim, the officials, the 
JER.34.20	I will hand them over to their enemies, hand them over to those who seek their lives; and their corpses will become food for birds in the air and wild animals. 
JER.34.21	Tzidkiyahu king of Y’hudah and his officials I will hand over to their enemies, to those who seek their lives and to the army of the king of Bavel, which has withdrawn. 
JER.34.22	I will give the order,’ says 
JER.35.1	This word came to Yirmeyahu from 
JER.35.2	“Go to the Rekhavim, speak to them, bring them to one of the rooms in the house of 
JER.35.3	So I took Ya’azanyah the son of Yirmeyahu, the son of Havatzinyah, and his brothers, all his sons and all the Rekhavim, 
JER.35.4	and took them into the house of 
JER.35.5	There I set in front of the members of the clan of the Rekhavim pitchers full of wine and cups, and said to them, “Drink some wine.” 
JER.35.6	But they said, “We will not drink any wine; because Yonadav the son of Rekhav, our ancestor, gave us this order: ‘You are not to drink wine, neither you nor your descendants, forever. 
JER.35.7	Also you are not to build houses, sow seed, or plant or own vineyards. Rather, you are always to live in tents; so that you may live a long time in the land, in which you are not citizens.’ 
JER.35.8	We have heeded the words of Yonadav the son of Rekhav, our ancestor, in all that he instructed us to do: not to drink wine as long as we live — we, our wives, our sons and our daughters; 
JER.35.9	not to build houses for ourselves to live in; and not to have vineyards, fields or seed. 
JER.35.10	We have lived in tents, and we have heeded Yonadav our ancestor and done everything he ordered us to do. 
JER.35.11	But when N’vukhadretzar king of Bavel came up to attack the land, we said, ‘Come, let’s go up to Yerushalayim,’ because we were afraid of the army of the Kasdim and the army of Aram; hence we are living in Yerushalayim.”
JER.35.12	Then the word of 
JER.35.13	“
JER.35.14	‘The words of Yonadav the son of Rekhav which he ordered his offspring, not to drink wine, are obeyed; so to this day they don’t drink any; because they heed their ancestor’s order. But I have spoken to you, spoken frequently, and you have not listened to me. 
JER.35.15	I have also sent you all my servants the prophets, sent them frequently, with the message, “Every one of you should turn back now from his evil way, improve your actions and not follow other gods in order to serve them. Then you will live in the land I gave you and your ancestors. But you have not paid attention or listened to me. 
JER.35.16	Because the descendants of Yonadav the son of Rekhav have obeyed the order of their ancestor, which he ordered them; but this people has not listened to me; 
JER.35.17	therefore — ” here is what 
JER.35.18	Then to the clan of the Rekhavim Yirmeyahu said, “Here is what 
JER.35.19	therefore 
JER.36.1	In the fourth year of Y’hoyakim the son of Yoshiyahu, king of Y’hudah, this word came to Yirmeyahu from 
