GEN.1.1	起初，上帝创造天地。 
LAM.3.31	主必不永远撇弃，
LAM.3.32	他虽使人忧愁，
LAM.3.32	还要照他丰盛的慈爱施怜悯；
LAM.3.33	他并不存心要人受苦，
LAM.3.33	令世人忧愁。
LAM.3.34	把世上所有的囚犯
LAM.3.34	踹在脚下，
LAM.3.35	在至高者面前
LAM.3.35	扭曲人的公正，
LAM.3.36	在人的诉讼上
LAM.3.36	颠倒是非，
LAM.3.36	这都是主看不中的。
LAM.3.37	若非主发命令，
LAM.3.37	谁能说了就成呢？
LAM.3.38	是祸，是福，
LAM.3.38	不都出于至高者的口吗？
LAM.3.39	人都有自己的罪，
LAM.3.39	活人有什么好发怨言的呢？
LAM.3.40	让我们省察，检讨自己的行为，
LAM.3.40	归向耶和华吧！
LAM.3.41	让我们献上我们的心，
LAM.3.41	向天上的上帝举手！
LAM.3.42	我们犯罪悖逆，
LAM.3.42	你并未赦免。
LAM.3.43	你浑身是怒气，追赶我们；
LAM.3.43	你施行杀戮，并不顾惜。
LAM.3.44	你以密云围着自己，
LAM.3.44	祷告不能穿透。
LAM.3.45	你使我们在万民中
LAM.3.45	成为污物和垃圾。
LAM.3.46	我们所有的仇敌
LAM.3.46	张口来攻击我们；
LAM.3.47	惊吓和陷阱临到我们，
LAM.3.47	残害和毁灭也临到我们。
LAM.3.48	因我百姓
LAM.3.48	我的眼睛泪流成河。
LAM.3.49	我的眼睛流泪不停，
LAM.3.49	流泪不止，
LAM.3.50	直等到耶和华垂顾，
LAM.3.50	从天上观看。
LAM.3.51	为我城中的百姓
LAM.3.51	我眼所见的使我心痛。
LAM.3.52	无故与我为敌的追逼我，
LAM.3.52	像追捕雀鸟一样。
LAM.3.53	他们要在坑中了结我的性命，
LAM.3.53	丢石头在我身上。
LAM.3.54	众水淹没我的头，
LAM.3.54	我说：“我没命了！”
LAM.3.55	耶和华啊，
LAM.3.55	在极深的地府里，我求告你的名。
LAM.3.56	我的声音你听见了，
LAM.3.56	求你不要掩耳不听
LAM.3.56	我的呼声，我的求救。
LAM.3.57	我求告你的时候，
LAM.3.57	你临近我，说：“不要惧怕！”
LAM.3.58	主啊，你为我伸冤，
LAM.3.58	你救赎了我的命。
LAM.3.59	耶和华啊，你已看见我的委屈，
LAM.3.59	求你为我主持正义。
LAM.3.60	他们要报复，谋害我，
LAM.3.60	你都看见了。
LAM.3.61	耶和华啊，你听见他们的辱骂，
LAM.3.61	他们害我的一切计谋，
LAM.3.62	那些起来攻击我的人嘴唇所说的话
LAM.3.62	和他们终日攻击我的计谋。
LAM.3.63	求你留意！
LAM.3.63	他们无论坐下或起来，
LAM.3.63	我都是他们的笑柄。
LAM.3.64	耶和华啊，求你照他们手所做的
LAM.3.64	向他们施行报应。
LAM.3.65	求你使他们心里刚硬，
LAM.3.65	使你的诅咒临到他们。
LAM.3.66	求你发怒追赶他们，
LAM.3.66	从耶和华的地上
LAM.4.1	唉！黄金竟然无光！
LAM.4.1	纯金竟然变色！
LAM.4.1	圣所的石头散落在街上。
LAM.4.2	宝贝的孩子虽然好比精金，
LAM.4.2	现在竟当作陶匠手所做的瓦瓶！
LAM.4.3	野狗尚且哺乳其子，
LAM.4.3	我百姓
LAM.4.3	如旷野的鸵鸟一般；
LAM.4.4	吃奶孩子的舌头因干渴贴住上膛，
LAM.4.4	孩童求饼，却无人擘给他们。
LAM.4.5	素来吃美好食物的，
LAM.4.5	如今遭遗弃在街上；
LAM.4.5	素来穿着朱红衣裳长大的，
LAM.4.5	如今却拥抱粪堆。
LAM.4.6	我百姓的罪孽比
LAM.4.6	虽无人伸手攻击，
LAM.4.6	转眼之间就被倾覆。
LAM.4.7	的拿细耳人
LAM.4.7	比奶更白；
LAM.4.7	他们的身体比宝石更红，
LAM.4.7	身躯之美如蓝宝石一般。
LAM.4.8	但如今他们的面貌比煤炭更黑，
LAM.4.8	在街上无人认识；
LAM.4.8	他们的皮肤紧贴骨头，
LAM.4.8	枯干形同槁木。
LAM.4.9	被刀剑刺杀的
LAM.4.9	胜过因饥饿而死
LAM.4.9	饥饿者由于缺乏田里的出产
LAM.4.9	就消瘦而亡
LAM.4.10	当我百姓遭毁灭的时候，
LAM.4.10	慈心的妇人亲手烹煮自己的儿女为食物。
LAM.4.11	耶和华发尽他的愤怒，
LAM.4.11	倾倒他的烈怒，
LAM.4.11	用火焚烧
LAM.4.11	烧毁
LAM.4.12	地上的君王和世上的居民都不信
LAM.4.12	敌人和仇敌竟能进入
LAM.4.13	这都因她先知的罪恶和祭司的罪孽，
LAM.4.13	他们在城中流了义人的血。
LAM.4.14	他们如盲人在街上徘徊，
LAM.4.14	又被血玷污，
LAM.4.14	以致人不敢摸他们的衣服。
LAM.4.15	人向他们喊着：
LAM.4.15	“你这不洁净的，走开！
LAM.4.15	走开！走开！不要摸我！”
LAM.4.15	他们逃走流浪的时候，
LAM.4.15	列国中有人说：
LAM.4.15	“他们不可再寄居此地。”
LAM.4.16	耶和华亲自赶散他们，
LAM.4.16	不再眷顾他们；
LAM.4.16	不看重祭司，也不厚待长老。
LAM.4.17	我们的眼目徒然仰望帮助，以致失明，
LAM.4.17	我们从了望台所守望的，竟是一个不能救人的国！
LAM.4.18	仇敌追逐我们的脚踪，
LAM.4.18	使我们不敢在自己的街上行走。
LAM.4.18	我们的结局临近，
LAM.4.18	日子已满，
LAM.4.18	我们的结局已经来到。
LAM.4.19	追赶我们的比空中的鹰更快；
LAM.4.19	他们在山上追逼我们，
LAM.4.19	在旷野埋伏，等候我们。
LAM.4.20	耶和华的受膏者是我们鼻中的气，
LAM.4.20	被抓到他们的坑里，
LAM.4.20	论到他，我们曾说：
LAM.4.20	“我们必在他荫下，
LAM.4.20	在列国中存活。”
LAM.4.21	住
LAM.4.21	苦杯必传到你那里；
LAM.4.21	你要喝醉，裸露自己。
LAM.4.22	哪，你罪孽的惩罚已经结束，
LAM.4.22	耶和华必不再使你被掳去。
LAM.4.22	啊，耶和华必惩罚你的罪孽，
LAM.4.22	揭露你的罪恶。
LAM.5.1	耶和华啊，求你顾念我们所遭遇的，
LAM.5.1	留意看我们所受的凌辱。
LAM.5.2	我们的产业归陌生人，
LAM.5.2	我们的房屋归外邦人。
LAM.5.3	我们是无父的孤儿，
LAM.5.3	我们的母亲如同寡妇。
LAM.5.4	我们出银钱才得水喝，
LAM.5.4	我们的柴也是用钱买来的。
LAM.5.5	我们被追赶，迫及颈项，
LAM.5.5	疲乏却不得歇息。
LAM.5.6	我们束手投降
LAM.5.6	为要得粮吃饱。
LAM.5.7	我们的祖先犯罪，而今他们不在了，
LAM.5.7	我们却担当他们的罪孽。
LAM.5.8	奴仆辖制我们，
LAM.5.8	无人救我们脱离他们的手。
LAM.5.9	因旷野有刀剑，
LAM.5.9	我们冒生命的危险才能得粮食。
LAM.5.10	因饥荒的干热，
LAM.5.10	我们的皮肤热如火炉。
LAM.5.11	他们在
LAM.5.11	在
LAM.5.12	他们吊起领袖的手，
LAM.5.12	使长老脸上无光。
LAM.5.13	年轻人扛磨石，
LAM.5.13	孩童背木柴而跌倒。
LAM.5.14	城门口不再有老年人，
LAM.5.14	年轻人也不再奏乐。
LAM.5.15	我们心中的快乐止息，
LAM.5.15	跳舞转为悲哀。
LAM.5.16	冠冕从我们的头上掉落；
LAM.5.16	我们有祸了，因为犯了罪。
LAM.5.17	因这些事我们心里发昏，
LAM.5.17	眼睛昏花。
LAM.5.18	荒凉，
LAM.5.18	狐狸行在其上。
LAM.5.19	耶和华啊，你治理直到永远，
LAM.5.19	你的宝座万代长存。
LAM.5.20	你为何全然忘记我们？
LAM.5.20	为何长久离弃我们？
LAM.5.21	耶和华啊，求你使我们回转归向你，
LAM.5.21	我们就得以回转。
LAM.5.21	求你更新我们的年日，像古时一样，
LAM.5.22	难道你全然弃绝了我们，
LAM.5.22	向我们大发烈怒？
EZK.1.1	在三十年四月初五，我在
EZK.1.2	正是
EZK.1.3	在
EZK.1.4	我观看，看哪，狂风从北方刮来，有一朵大云闪烁着火，周围有光辉，其中的火好像闪耀的金属； 
EZK.1.5	又从其中显出四个活物的形像。他们的形状是这样：有人的形像， 
EZK.1.6	各有四张脸，四个翅膀。 
EZK.1.7	他们的腿是直的，脚掌好像牛犊的蹄，灿烂如磨亮的铜。 
EZK.1.8	在四面的翅膀以下有人的手。这四个活物的脸和翅膀是这样： 
EZK.1.9	翅膀彼此相接，行走时并不转弯，各自往前直行。 
EZK.1.10	至于脸的形像：四个活物各有人的脸，右面有狮子的脸，左面有牛的脸，也有鹰的脸； 
EZK.1.11	这就是他们的脸
EZK.1.12	他们各自往前直行。灵往哪里去，他们就往哪里去，行走时并不转弯。 
EZK.1.13	至于四活物的形像，就如烧着火炭的形状，又如火把的形状。有火在四活物中间来回移动，这火有光辉，从火中发出闪电。 
EZK.1.14	这些活物往来奔走，好像电光一闪。
EZK.1.15	我观看活物，看哪，有四张脸的活物旁边各有一个轮子在地上。 
EZK.1.16	轮子的形状结构
EZK.1.17	轮子行走的时候，向四方直行，行走时并不转弯。 
EZK.1.18	至于轮圈，高而可畏；四个轮圈周围布满眼睛。 
EZK.1.19	活物行走，轮子也在旁边行走；活物离地上升，轮子也上升。 
EZK.1.20	灵往哪里去，活物就往哪里去；轮子在活物旁边上升，因为活物的灵在轮中。 
EZK.1.21	活物行走，轮子也行走；活物站住，轮子也站住；活物离地上升，轮子也在旁边上升，因为活物的灵在轮中。
EZK.1.22	活物的头上面有穹苍的形像，像耀眼惊人的水晶，铺张在活物的头顶上。 
EZK.1.23	穹苍之下，活物的翅膀伸直，彼此相对，每个活物用两个翅膀遮住自己；每个活物用两个翅膀遮住自己
EZK.1.24	活物行走的时候，我听见翅膀的响声，像大水的声音，像全能者的声音，又像军队闹哄的声音。活物站住的时候，翅膀垂下。 
EZK.1.25	在他们头上的穹苍之上有声音。他们站住的时候，翅膀垂下。
EZK.1.26	在他们头上的穹苍之上有宝座的形像，仿佛蓝宝石的样子；宝座的形像上方有仿佛人的样子的形像。 
EZK.1.27	我见他的腰以上有仿佛闪耀的金属，周围有仿佛火的形状，又见他的腰以下有仿佛火的形状，周围也有光辉。 
EZK.1.28	下雨的日子，云中彩虹的形状怎样，周围光辉的形状也是怎样。
EZK.1.28	这就是耶和华荣耀形像的样式，我一看见就脸伏于地。我又听见一位说话者的声音。
EZK.2.1	他对我说：“人子啊，你站起来，我要和你说话。” 
EZK.2.2	他对我说话的时候，灵进入我里面，使我站起来，我就听见他对我说话。 
EZK.2.3	他对我说：“人子啊，我差你往悖逆我的国家，
EZK.2.4	这些人厚着脸皮，心里刚硬。我差你到他们那里去，你要对他们说：‘主耶和华如此说。’ 
EZK.2.5	他们是悖逆之家，他们或听，或不听，必知道在他们中间有了先知。 
EZK.2.6	你，人子啊，虽有荆棘和蒺藜在你那里，你又住在蝎子中间，总不要怕他们，也不要怕他们的话；他们虽是悖逆之家，但你不要怕他们的话，也不要因他们的脸色惊惶。 
EZK.2.7	他们或听，或不听，你只管将我的话告诉他们；他们是极其悖逆的。
EZK.2.8	“但是你，人子啊，要听我对你说的话，不要像那悖逆之家一样悖逆，要开口吃我所赐给你的。” 
EZK.2.9	我观看，看哪，有一只手向我伸来；看哪，手中有一书卷。 
EZK.2.10	他在我面前展开书卷，它内外都写着字，上面所写的有哀号、叹息、悲痛的话。
EZK.3.1	他对我说：“人子啊，要吃你所得到的，吃下这书卷；然后要去，对
EZK.3.2	于是我张开了口，他就使我吃这书卷。 
EZK.3.3	他对我说：“人子啊，要吃我所赐给你的这书卷，塞满你的肚腹。”我就吃了，口中觉得其甜如蜜。
EZK.3.4	他对我说：“人子啊，你要到
EZK.3.5	你奉差遣不是往那说话艰涩、言语难懂的民那里，而是往
EZK.3.6	你不是往那说话艰涩、言语难懂的许多民族那里去，他们的话你不懂。然而，我若差你往他们那里去，他们会听从你。 
EZK.3.7	家却不肯听从你，因为他们不肯听从我；原来
EZK.3.8	看哪，我使你的脸坚硬，对抗他们的脸；使你的额头坚硬，对抗他们的额头。 
EZK.3.9	我使你的额头像金刚石，比火石更坚硬。他们虽是悖逆之家，但你不要怕他们，也不要因他们的脸色而惊惶。” 
EZK.3.10	他又对我说：“人子啊，我对你说的一切话，你心里要领会，耳朵要听。 
EZK.3.11	要到被掳的人，到你本国百姓那里去，他们或听，或不听，你要对他们宣讲，告诉他们这是主耶和华说的。”
EZK.3.12	那时，灵将我举起，我就听见在我身后有极大震动的声音：“耶和华的荣耀，从他所在之处，是应当称颂的！” 
EZK.3.13	有活物的翅膀相碰的声音，也有活物旁边轮子的声音，是极大震动的声音。 
EZK.3.14	于是灵将我举起，带着我走。我就去了，十分苦恼，我的灵火热；耶和华的手重重地按在我身上。 
EZK.3.15	我就来到
EZK.3.16	过了七日，耶和华的话临到我，说： 
EZK.3.17	“人子啊，我立你作
EZK.3.18	我何时指着恶人说：‘他必要死’；你若不警戒他，也不劝告他，使他离开恶行，拯救他的性命，这恶人必死在罪孽之中；我却要从你手里讨他的血债。 
EZK.3.19	倘若你警戒恶人，他仍不转离罪恶，也不离开恶行，他必死在罪孽之中，你却救了自己的命。 
EZK.3.20	但是义人若转离他的义而作恶，我要把绊脚石放在他面前，他必死亡；因你没有警戒他，他必死在罪中，他素来所行的义不被记念；我却要从你手里讨他的血债。 
EZK.3.21	倘若你警戒义人，使他不犯罪，他就不犯罪；他因领受警戒就必存活，你也救了自己的命。”
EZK.3.22	在那里耶和华的手按在我身上。他对我说：“起来，到平原去，我要在那里和你说话。” 
EZK.3.23	于是我起来，到平原去，看哪，耶和华的荣耀停在那里，正如我在
EZK.3.24	灵进入我里面，使我站起来。耶和华对我说：“你进屋里去，把门关上。 
EZK.3.25	你，人子，看哪，人要用绳索捆绑你，使你不能出去到他们中间。 
EZK.3.26	我必使你的舌头贴住上膛，以致你哑口，不能作责备他们的人；他们原是悖逆之家。 
EZK.3.27	但我对你说话的时候，必使你开口，你就要对他们说：‘主耶和华如此说。’听的，让他听；不听的，任他不听，因为他们是悖逆之家。”
EZK.4.1	“你，人子啊，拿一块砖，摆在你面前，将一座城
EZK.4.2	你要围攻这城，筑堡垒，建土堆，安营攻击，周围设撞城槌攻城， 
EZK.4.3	又要拿一个铁盘放在你和城的中间，作为铁墙。你要把你的脸对着这城，使城被困。你要围攻这城，这要成为
EZK.4.4	“你要向左侧卧，承担
EZK.4.5	我已将他们作恶的年数定了日期，就是三百九十天，你要如此担当
EZK.4.6	这些日子结束之后，你还要向右侧卧，担当
EZK.4.7	你要把你的脸对着被困的
EZK.4.8	看哪，我用绳索捆绑你，使你不能从这边翻到那边，直等到你围困的日子结束。
EZK.4.9	“你要取小麦、大麦、豆子、红豆、小米、粗麦，装在一个器皿里，为自己做饼；在你侧卧的三百九十天吃这饼。 
EZK.4.10	你所吃食物的量是每天二十舍客勒，要按时吃。 
EZK.4.11	你喝水的量是每天六分之一欣，要按时喝。 
EZK.4.12	你要吃这饼像大麦饼一样，在众人眼前用人的粪烤它。” 
EZK.4.13	耶和华说：“
EZK.4.14	我说：“唉！主耶和华，看哪，我从来未曾被玷污，从幼年到如今没有吃过自然死的，或被野兽撕裂的，那不洁净的肉也未曾入我的口。” 
EZK.4.15	于是他对我说：“看，我给你牛粪代替人粪，你要在上面烤你的饼。” 
EZK.4.16	他又对我说：“人子，看哪，我必断绝
EZK.4.17	他们因缺粮缺水，彼此惊惶，在自己的罪孽中消灭。”
EZK.5.1	“你，人子啊，拿一把快刀当作剃刀，用这刀剃你的头发和胡须，然后用天平将须发分成几份。 
EZK.5.2	围困的日子满了，你要把三分之一放在城中用火焚烧；三分之一放在城的四围用刀砍碎；三分之一任风吹散，我要拔刀追赶它们。 
EZK.5.3	你要从其中取几根须发，用衣服的边包起来， 
EZK.5.4	再从其中取一些扔在火里，在火中焚烧；必有火从其中出来烧尽
EZK.5.5	主耶和华如此说：这就是
EZK.5.6	行恶，违背我的典章，过于列国；干犯我的律例，过于四围的列邦。它弃绝我的典章，也没有遵行我的律例。 
EZK.5.7	所以主耶和华如此说：因为你们混乱，过于四围的列国，不遵行我的律例，不顺从我的典章，甚至也不顺从四围列国的规条
EZK.5.8	所以主耶和华如此说：看哪，我，我必与你为敌，必在列国眼前，在你中间施行审判； 
EZK.5.9	并且因你一切可憎的事，我要在你中间行未曾行过，将来也不会行的事。 
EZK.5.10	在你中间，父亲要吃儿子，儿子要吃父亲。我必向你施行审判，将你剩下的人分散四方
EZK.5.11	主耶和华说：我指着我的永生起誓，因你用一切可憎之物、可厌的事玷污我的圣所，所以，我要把你剃光
EZK.5.12	你的百姓三分之一必遭瘟疫而死，因饥荒在你们中间而消灭；三分之一必在你四围倒在刀下；我必将三分之一分散四方，要拔刀追赶他们。
EZK.5.13	“我要这样发尽我的怒气；我向他们发的愤怒停止以后，自己就得到平息。当我向他们发尽我的愤怒时，他们就知道我─耶和华所说的是出于妒忌。 
