MAT.1.1	Kyeka mankombo ma ɓankɔkɔ ɓa Yesu-Klisto: Yesu ali nkɔkɔ wa Davidi, na nkɔkɔ wa Abalayama.
ACT.10.38	Yesu mɛ owa ɓotama o Nazalɛtɛ, ɓɛ̀ɛ koeɓe ndengye eya mophɛ Ŋwaphongo Ɓolɔɓɔ na mwiya. Atambulaka mboka esɔ ikyɛmikyela ɓolaa, kakyɛmibikya ɓato ɓasɔ ɓabutwaka ɓaombo ɓa Zabulu, phɔ Ŋwaphongo aɓaka nɛ. 
ACT.10.39	Emba ɓanga toli manzoka ma etoma yɛ esɔ o mokyisi ŋwa Ɓayuda na o Yelusalɛmɛ. Yo owa ɓoma ɓɛ́ɛ na imoɓaka o ekulusu, 
ACT.10.40	Ŋwaphongo amoakola mokɔlɔ ŋwa iyato, emba amophɛ oɓokye amiwɛninya, 
ACT.10.41	na ɓato ɓasɔ phe, kasi na manzoka matanga Ŋwaphongo phanza, na ɓanga ɓazaka na ɓanywaka nɛ sima ya ikundwa sɛ onte ya ɓawe. 
ACT.10.42	O suka, amba lotoma ikyɛmiimola ɓato na iɓayelela simo oɓokye: Eli yo owa ɔlɔ Ŋwaphongo ndokolo munanga ŋwa ɓato ɓali na ɓomɔɔ na ɓaawa. 
ACT.10.43	Nde phɔ yɛ, ɓaimosi ɓasɔ ɓawɔ ɓoɓo: Ilimbisa sa masumu saphɛmɛ na nzela ya Nkombo yɛ oka moto musɔ okomoanole.»
ACT.10.44	Petelo ataka ɓa naino kaimole maphɔɔ, Ɓolɔɓɔ Ɓosantu ɓoesi yauta mi ɓato ɓasɔ ɓaɓaka ɓaokye Iloɓa. 
ACT.10.45	Yaɓaka ɓɔɔɓɔ onte ya ɓaanosi ɓaɓɛlɛ, ɓakyɛkyɛ na Petelo. Yango mɛna, uŋwaŋwa eye, nɔnɔ o maɓota ma ɓato ɓate ɓali Ɓayuda, ikaɓo sa Ɓolɔɓɔ Ɓosantu sa nyangwaka! 
ACT.10.46	Phɔ ɓaokaka ɓato mɛ ɓawɔ na nɔkɔ ya ɓɛ, ɓakumbele ɓonɛnɛ pha Ŋwaphongo. Petelo amba kula ya wɔ yokye: 
ACT.10.47	«Moto akokyi ikatela iɓatisa ɓato ɓaɓa na maa, phɔ na ɓɛ́ɛ ɓazwe Ɓolɔɓɔ Ɓosantu ndokolo ɓanga?» 
ACT.10.48	Amba ya ambya moɓeko ŋwa iɓaɓatisa na nkombo ya Yesu Klisto. Ɓoɓɛlɛ, ɓamba ya moonga oɓokye akule ɓa na ɓɛ́ɛ ɓanaa nkɔlɔ.
ACT.11.1	Ɓatoma na ɓɛbi ɓaaɓaka o Yuda ɓaokaka ɓawɔ oɓokye nkyisi ya ɓato ɓate ɓali Ɓayuda, ɓaanosi iloɓa sa Ŋwaphongo. 
ACT.11.2	Waya butwa Petelo o Yelusalɛmɛ, ɓaaɓɛlɛ ɓɛ́ɛ ɓamba ya ika ziko nɛ. 
ACT.11.3	Ɓɛkye: «Okyɛ nyɔlɔ o ingambi sa ɓato ɓate ɓaika ɓɛlɛ ɓɛ, ozee na ɓɛ́ɛ elele yɔnoyɔ!» 
ACT.11.4	Ɓoɓɛlɛ, Petelo amba kula ya tata simo mɛ tata o etatele, amba ya ɓawɔlɛ lowɔ lɔnɔlɔ na lɔnɔlɔ, yokye: 
ACT.11.5	«Naɓaka o mokyisi ŋwa Yafo naɓɔndɛlɛ. Naesi ya wɛnɛ o ndɔtɔ ekpele yɔnɔyɔ ndokolo imputa sinɛnɛ, ɓasiphisi o matuu mane, siute o ikolo nɔnɔ waya sango wali nga. 
ACT.11.6	Walembetela nga o imputa mɛ, naeai yawɛnɛ manyama ma makolo mane ma mokyisi, manyama ma mangonda, maalande na ibu na manyɔsi ma ikolo. 
ACT.11.7	Naesi ya oka na ŋwɛsi mɔnɔmɔ mowɔ na nga oɓokye: “Petelo, iŋwa, ɓoma ozee!” 
ACT.11.8	Naesi ya wɔ ngakye: “Phe, Nkolo! Phɔ bikpele bia ekyila na bia sɔkɔtɔ naino tebinyɔsi o munɔkɔ ŋwa nga.” 
ACT.11.9	Mbala eya iɓale, ŋwɛsi ŋwamba kula uta o ikolo ŋwamba buya oɓokye: “Iɓɔngyɛ Ŋwaphongo, wɛ tokokyi ikpa ndokolo ili ya sɔkɔtɔ.” 
ACT.11.10	Lowɔ mɛ lalekanaka mbala iyato, emba isɔ yamba kula butwa o ikolo. 
ACT.11.11	Emba sakɔkɔ, iwɛnɛkyɛ ɓampele ɓaato ɓantomelaka ɓɛ, ɓautaka Sezare, ɓaesi ya koma o ingambi saaɓaka ɓanga. 
ACT.11.12	Ɓolɔɓɔ Ɓosantu aesi ya wɔ na nga oɓokye nga sa makamaka, nakyɛ na ɓɛ́ɛ molɔngɔ. Nakyɛ na ná ɓɛbi motoɓa ɓakyɛ nzika. Ɓanga ɓaso tomba ya kyɛ nyɔlɔ o ingambi sa moto mɛ. 
ACT.11.13	Moto mɛ amba ya loimola ɓo wawɛnɛkyɛ yo anzelu o ingambi sɛ atɛmi kawɔ nɛ obokye: “Toma ɓato o Yafo, ɓakyɛ ɓanga Simo, owa kula ɓɛ́ɛ phɛ nkombo ya Petelo, 
ACT.11.14	owa moewɔlɛ maphɔɔ mamoebikya iwɛ na ingambi sa wɛ sisɔ.” 
ACT.11.15	Watata nga iwɔ, Ɓolɔɓɔ Ɓosantu ɓoesi ya ɓautela nde ɓo waloutelaka phango o etatele. 
ACT.11.16	Namba ya umunya maphɔɔ ma Nkolo wawɔkɔ yo oɓokye: “Yoane aɓatisaka na maa, kasi ɓɛ̀ɛ wamoɓatisama na Ɓolɔɓɔ Ɓosantu.” 
ACT.11.17	Ɓo ikaɓo mɛ siphɛmi oka ɓɛ, Ŋwaphongo asiphɛ na ɓanga phɔ toanola Yesu Klisto. Emba nga nali nza phɔ ya ikatela Ŋwaphongo ikyela.»
ACT.11.18	Waoka ɓɛ́ɛ maphɔɔ mamana, ɓamba ya ikala ɓose, ɓabuto ikumbela Ŋwaphongo, ɓɛkye: «Kyeka oɓokye Ŋwaphongo aphɛ na nkyisi iteili ya Ɓayuda oɓokye iɓongole mandondo pho ya izwa ɓomɔɔ.»
ACT.11.19	Ɓato ɓanyangwaka phɔ ngɔngɔ eyautaka phɔ Etiyɛni, ɓakyɛkyɛ nɔnɔ o Fenisi na o Shiprɛ na o Antioshe. Kasi teɓaikaka teya nɔnɔ moto mɔnɔmɔ iloɓa ɓo teyaɓaka nde Ɓayuda. 
ACT.11.20	Nzuka ɓana onte ya ɓɛ́ɛ ɓaɓaka ɓato ɓa Shiprɛ, na ɓa Sirɛnɛ, ɓautaka o Antioshe, ɓaɓaka ɓateya na ɓɛ́ɛ oka Ɓaela, ɓaimole Simo Elaa ya Nkolo Yesu. 
ACT.11.21	Eɓɔkɔ ya Nkolo ya ɓaka na ɓɛ, emba motiya ŋwa ɓato ɓaanolaka Nkolo ŋwa butwaka moikye.
ACT.11.22	Simo ya lowɔ mɛ yamba koma o matoo ma ɓaanosi ɓa ingomba saɓaka o Yelusalɛmɛ, emba ɓamba ya toma Ɓalaɓa o Antioshe. 
ACT.11.23	Wakyɛ wɛnɛ yo omɔ ngɔlu ya Ŋwaphongo kyekyele etoma, aɓaka na nkyisa, emba amba ɓalenza ɓɛ́ɛ ɓasɔ phɔ ɓaikale ikyelela Nkolo na ndondo yɔnɔyɔ. 
ACT.11.24	Phɔ yo aɓaka moto molaa na owa tonda na Ɓolɔɓɔ Ɓosantu na ná ianola. Emba moluku ŋwa ɓato mwikye ŋwamba ya miambya oka Nkolo. 
ACT.11.25	Ɓoɓɛlɛ, amba yakyɛndɛ o Tarsis phɔ ya ikyɛ luka Saolo. 
ACT.11.26	Wakyɛ yo mozwa, amba yakyɛ nɛ o Antioshe. Ɓamba kyela omɔ mbula mobimba ikyela etoma elele yɔnɔyɔ na ɓato ɓa ingomba. Ɓateyaka ɓato ɓaikye sɔmɔ. Emba yaɓaka o Antioshe, waatataka ɓɛ́ɛ iɓanga ɓaekosi na nkomgo ya ɓaklisto phɔ ya mbala eya yambo.
ACT.11.27	Mi nkɔlɔ mɛ, ɓaimosi ɓamba ya uta o Yelusalɛmɛ, ɓakyɛ o Antioshe. 
ACT.11.28	Mɔnɔmɔ na ɓɛ, na nkombo ya Agabusu, amba ya tɛmɛ, amba ya imola na mwiya ŋwa Ɓolɔɓɔ Ɓosantu oɓokye zilo sikusi samokyinda mokyisi mobimba. Yakyelamaka imbɛlɛ saaɓaka Kolode mokonzi. 
ACT.11.29	Ɓoɓɛlɛ ɓaekosi ɓamba yakpa meko oɓokye ɓamotaa mɔnɔmɔ na mɔnɔmɔ kokokana na ɓozwakye phɛ, ɓatome phɔ ya isunga ɓɛbi ɓazale o Yuda. 
ACT.11.30	Ɓamba kyela nde ɓomɔ. Ɓamba tomela ɓankumu nsindo yazwaka ɓɛ́ɛ na Ɓalaɓa na Saolo.
ACT.12.1	Imbɛlɛ mɛ sasina, mokonzi Elode abutwaka inyɔkɔlɔ ɓato ɓayɔkɔ ɓa ingomba. 
ACT.12.2	Amba ya ɓoma Zake, ŋwana nyango na Yoane na mumphata. 
ACT.12.3	Wawɛnɛ yo oɓokye Ɓayuda ɓakumbe na yakyelaka yo, amba kula akya Petelo. (Yaɓaka i nkɔlɔ ya esɛlɛkɔ ya mapa matumbe ɓɛ́ɛ sa munɔ moulole mapa.) 
ACT.12.4	Wamoɓanga ɓɛ, amba munyɔsa o bɔlɔkɔ, amombye o maɓokɔ ma biɓoko bine ɓa ɓatuluku, eɓoko ya ɓane ɓane phɔ ya imokyɛngyɛlɛ. Ɓazingaka ikyɛ moambinya o ɓoo pha ɓato o sima ya esɛlɛkɔ ya Ilekana. 
ACT.12.5	Yo Petelo mɔna, aɓaka o bɔlɔkɔ, kasi iɓɔndɛlɛ sikusi sa ingomba saɓaka oka Ŋwaphongo imɓɛlɛ sisɔ phɔ yɛ.
ACT.12.6	Waaluka Elode iyambinya Petelo, na mokɔlɔ mɛ, Petelo alalaka onte ya ɓatuluku ɓaɓale, ɓamokangyi na nyɔlɔlɔ iɓale, na ɓakyɛngyɛsi ɓaɓaka ɓatɛmi o moziɓo. 
ACT.12.7	Emba kyeka anzelu wa Nkolo aesi ya tɔkolɔ na mwenya mobuto ingyɛngyɛ wamɔ. Aesi ya wanda moɓanzi ŋwa Petelo, aesi ya moumola yokye: «Langwa izele!» Ɓoɓɛlɛ, nyɔlɔlɔ yeesi ya mana o maɓɔkɔ mɛ. 
ACT.12.8	Mwanze amba ya wɔ nɛ yokye: «Kanga kamba ya wɛ, lata bikoto ba wɛ.» Amba kyela ɓomɔ. Amba kula wɔ nɛ yokye: «Lata munkoto ŋwa wɛ, ombengye.» 
ACT.12.9	Petelo aesi ya tɔkɔlɔ, abuto imoɓenga, saeɓa oɓokye ikyilekane nɛ na anzelu ili ya phɛlɛ: Awɛnɛkyɛ ndokolo kalɔtɔ nde ndɔtɔ. 
ACT.12.10	Walekana yo iɓala sa etatele na sa iɓale, ɓamba ya koma o moziɓo ŋwa ebuni munyɔlɔ na ɓɛ́ɛ o mokyisi munɛnɛ. Ekomba ya moziɓo mɛ yaingwaka nde yango mampenza. Ɓɛ́ɛ ɓamba ya tɔkɔlɔ nɔnɔ waɓenga ɓɛ́ɛ ngɔɔ yɔnɔyɔ, ɓoɓɛlɛ mina wamɔ, anzelu aesi ya moika.
ACT.12.11	Emba Petelo amba ya mieɓa, amba wɔ yokye: «Unaŋwa eye, naeɓi phɛlɛ oɓokye Nkolo atomi anzelu wɛ phɔ ya iyamanya o maɓɔkɔ ma Elode na ɓoɓe ɓosɔ ɓonzimelakyi Ɓayuda.» 
ACT.12.12	Waeɓa yo elele ekomi yo, amba yakyɛ o ingambi sa Maliya, nyango wa Yoane, owaphɛkyɛ ɓɛ́ɛ na nkombo ya Malako. Omɔ ɓato ɓaikye ɓaanganaka, ɓaɓɔndɛlɛ. 
ACT.12.13	Wakomola yo ekomba enɛnɛ eya lopango, ŋwaŋwasi mɔnɔmɔ wa etoma amba susinya phɔ ya iyokyemela, nkombo yɛ Loda. 
ACT.12.14	Amba ya eɓa ŋwɛsi ŋwa Petelo. Na nkyisa, taikaka ziɓola ekomba. Amba butwa na mbangu o motema, amba kyɛ imola oɓokye Petelo atɛmi o ɓoo pha moziɓo munɛnɛ. 
ACT.12.15	Ɓamba ya wɔ nɛ ɓɛkye: «Oyeye!» Kasi yo kaanole nde oɓokye eli phɛlɛ. Ɓamba wɔ ɓɛkye: «Wanaka eli anzelu wɛ.» 
ACT.12.16	Mɛna Petelo kakomole nde ɓokomosi. Wamba ya ziɓola ɓɛ́ɛ ekomba, ɓamowɛni, ɓabuto ikamwa. 
ACT.12.17	Amba ya ɓazibisa na eɓɔkɔ oɓokye ɓaikale ɓose. Amba ya ɓaimola ndengye emotɔkɔsi Nkolo o bɔlɔkɔ, yokye: «Oimola Zake na ɓɛbi lowɔ mɛ.» Emba amba ya tɔkɔlɔ, aesi yakyɛ o elele esuu.
ACT.12.18	Waayɛ bunya, tɔkɔ ekusi yeesi ya tɔkɔlɔ onte ya ɓatuluku. Ɓamitunaka ɓɛkye: «Petelo akyesi ɓo?» 
ACT.12.19	Elode amba toma ɓato ɓakyɛmimoluka, imozwa phe. Amba ya tuna ɓakyɛngyɛsi, amba ya wɔ oɓokye ɓaɓaɓome. Amba ya mana o Yuda akyɛ o Sezare, amba ikala omɔ.
ACT.12.20	Elode aɓaka na yɔ na ɓato ɓa Tula na Sidona. Ɓato ɓaɓana ɓaesi ya kɔlɔ, ɓakyɛ oka yɛ. Ɓaɓɔngyɛ na Ɓalasitusu, moto wa etoma wa etee ya ingambi eya ilala ya mokonzi, oɓokye ɓakule butwa na ɓooka, phɔ nkyisi ya ɓɛ́ɛ izwakye ntoma ya iza ikyeute o mokyisi ŋwa mokonzi. 
ACT.12.21	Wakoma mokɔlɔ ŋwa okanaka ɓɛ, Elode amba ya lata etobu ya ɓokonzi, aesi ya zala o eziye yɛ ya ɓokonzi kaɓawɔlɛ maphɔɔ. 
ACT.12.22	Ɓato ɓaesi ya aŋwana, ɓɛkye: «Eye nde ŋwɛsi ŋwa Ŋwaphongo, teli ŋwa moto!» 
ACT.12.23	Nde o sina imbɛlɛ, anzelu wa Nkolo asei ya mowanda phɔ taphɛ waphongo nkyɛmɔ. Ɓoɓɛlɛ ɓanyanzumbɛlɛ ɓamba ya mozaa, nɔnɔ waa wa yo.
ACT.12.24	Maphɔɔ ma Ŋwaphongo manyangwaka mboka esɔ, na ɓaanosi ɓabutwaka ɓaikye. 
ACT.12.25	Waunva Ɓalaɓa na Saolo etoma ya ɓɛ, ɓamba ya butwa o Yelusalɛmɛ. Ɓakyɛkyɛ na Yoane, owaphɛkyɛ ɓɛ́ɛ nkombo ya Malako.
ACT.13.1	O ingomba sa Antioshe, ɓaimosi na ɓateye ɓaɓaka omɔ. Ɓalaɓa, Simeyɔ okoɓangye ɓɛ́ɛ Mwindo, Lukusu wa Sirɛnɛ, Manaene owakolaka elele yɔnɔyɔ na ŋwangyesi Elode, na Saolo. 
ACT.13.2	Mokɔlɔ mɔnɔmɔ ŋwa ɓaka ɓɛ́ɛ ɓaɓɔndɛlɛ Nkolo na imiima ntoma, Ɓolɔɓɔ Ɓosantu amba ya wɔ yokye: «Omanyisa Ɓalaɓa na Saolo phɔ ya etoma eeɓaɓangyi na nga.» 
ACT.13.3	Ɓoɓɛlɛ, wa miima ɓɛ́ɛ ntoma na wa ɓɔndɛlɛ ɓɛ, ɓamba ya ɓatandela maɓɔkɔ, nɔnɔ wa ɓalɛ ɓɛ́ɛ ɓakyɛ.
ACT.13.4	Wa ɓa ɓɛ́ɛ o etoma eya ɓaphɛ Ɓolɔɓɔ Ɓosantu ya ikyɛnimola Simo Elaa, Ɓalaɓa na Saolo ɓamba ya uta o ibongu sa Silisi. Omɔ, ɓamba ya kpela o masuwa phɔ ya ikyɛndɛ o Shiprɛ. 
ACT.13.5	Wakoma ɓɛ́ɛ o Salamini, ɓamba ya imola iloɓa sa Ŋwaphongo o mangambi ma makyita ma Ɓayuda. Ɓaɓaka na ná Yoane phɔ ya iɓasunga.
ACT.13.6	Wa katisa ɓɛ́ɛ esanga esɔ nɔnɔ o Pafos, ɓamba kyɛ zwa moto mɔnɔmɔ, nkombo yɛ Ɓalayesu, yo moyuda, mokyesi ŋwa manganga, aɓaka kamikpe oɓokye ali moimosi. 
ACT.13.7	Aɓaka yo na mwangyesi wa esanga. Nkombo ya mwangyesi mɛ, Sɛlɛgusu Polo, moto wa malondo. Iyo amba ya toma oɓokye ɓamoɓangyele Ɓalaɓa na Saolo, phɔ alukaka na ɓokusi oɓokye aokye iloɓa sa Ŋwaphongo. 
ACT.13.8	Kasi nganga Elima (phɔ nkombo yɛ kyelimbole ɓaɓona), taikaka anola yaaɓaka ɓɛ́ɛ ɓawɔ, emba alukaka na oɓokye ŋwangyesi yo sa anola. 
ACT.13.9	Ɓoɓɛlɛ, Saolo, okoɓangye ɓɛ́ɛ Polo, atondaka na Ɓolɔɓɔ Ɓosantu, amba ya molembetela. 
ACT.13.10	Amba wɔ nɛ yokye: «Owatonda na malondo maɓe na ná ɓɔɔlɛ, ŋwana wa Molemba, ŋwakolo munguna ŋwa ɓosembo! Otoeme ikyɛmiɔtingyinya manzela ma Nkolo matɛmɛ yɔɔ? 
ACT.13.11	Emba kyeka iŋwaŋwa eye, eɓɔkɔ ya Nkolo ya moewanda: Wamophɔlɔ miyo, nɔnɔ itekye, otokule wɛnɛ moo.» Mina wamɔ, lonzumbe na enzɔmbi eesi ya moziɓa, abuto tiɓatiɓa phɔ ya iluka ɓato ɓa imokpa mi eɓɔkɔ. 
ACT.13.12	Ɓoɓɛlɛ wawɛnɛ mwangyesi lowɔ loleka, amba butwa ianola, phɔ mateya ma Nkolo maamokamwisaka na ɓoikye.
ACT.13.13	Polo na ɓɛbi nɛ ɓamba ya kpela o masuwa o Pafos, ɓamba ya koma o Pɛlɛze o Pamfiliya. Emba Yoane amba kaɓana na ɓɛ, yo ibutwa o Yelusalɛmɛ 
ACT.13.14	Ɓɛ, ɓamba ya mana o Pɛlɛze, ɓamba ya koma o Antioshe o pisidi. Mokɔlɔ ŋwa saɓata, ɓamba ya kyɛ nyɔlɔ o ingambi sa makyita, ɓakyɛ zala. 
ACT.13.15	Waunva ɓɛ́ɛ itanga buku pha Miɓeko na pha Ɓaimosi, Ɓakonzi ɓa ingambi sa makyita ɓamba ya toma ɓato ikyɛ wɔ na ɓɛ́ɛ ɓɛkye: «Ɓɛbi ɓa ɓampele, na oli na lowɔ la iɓɔndɔ ɓato, owɔ.» 
ACT.13.16	Polo amba ya tɛmɛ, amba ya ɓazibisa na eɓɔkɔ, yokye: «Ɓato ɓa Isalayɛlɛ na ɓa lote Ŋwaphongo, okyemela! 
ACT.13.17	Ŋwaphongo owa ɓato ɓa Isalayɛlɛ owa ɔlɔ ɓa ango ɓa ɓanga, na ɓato ɓa tomba yo imbɛlɛ sa ɓaka ɓɛ́ɛ o mokyisi ŋwa Ezipito wa tɔkɔlɔ yo na eɓɔkɔ yɛ ekusi onte ya ɓɛ. 
ACT.13.18	Phɛnɛphɛ mbula mako mane, akuyaka na moɓesi ŋwa ɓɛ́ɛ o bokye. 
ACT.13.19	Emba waɔtɔ yo maɓota sambo o mokyisi ŋwa Kanana, amba kaɓa mokyisi ŋwa ɓɛ́ɛ ilaka 
ACT.13.20	phɛnɛphɛ na mbula mikama mine mbuka mako matano. Emba sima mɛ, amba ya ambya ɓananga nɔnɔ o imbɛlɛ saka moimosi Samwɛlɛ. 
ACT.13.21	Emba tata wamɔ, ɓamba ya onga mokonzi mɔnɔmɔ. Ŋwaphongo amba ya ɓaphɛ Saolo ŋwana wa Kyisi, moto wa iɓota sa Ɓenzamɛ, phɔ ya mbula mako mane. 
ACT.13.22	Wamolɛ ɓɛ, amba ya ɓaphɛ Davidi oɓokye aɓe mokonzi ŋwa ɓɛ. Phɔ yɛ amba na wɔ yokye: “Nazwe Davidi, ŋwana wa Yese, moto olongoɓa o ndondo ya nga, owa mokyela maphɔɔ masɔ ɓoozingye nga.” 
ACT.13.23	O iɓota sɛ, Ŋwaphongo, ɓo waikaka yo mbunu, atɔkɔlɛlɛkyɛ Isalayɛlɛ Mobikye Yesu. 
ACT.13.24	O ɓoo pha iya sɛ, Yoane ateyaka phanza ɓato ɓasɔ ɓa Isalayɛlɛ ɓatisimo ya iɓongola motema. 
ACT.13.25	Wakoma Yoane iyunva etoma yɛ, awɔkɔ yokye: “Ɓɛɛ koumunya oɓokye nga nali nza? Sili yo! Kasi kyeka oɓokye okoye o sima ya nga, sikokyi na iyingola simbi ya bikoto ɓɛ.”»
ACT.13.26	«Ɓɛbiɓana ɓa iɓota sa Abalayama na ɓaalote Ŋwaphongo, maphɔɔ ma ibika mama, ɓamatoma phɔ ya ɓanga. 
ACT.13.27	Phɔ ɓato ɓa Yelusalɛmɛ na ɓakonzi ɓa ɓɛ, teɓaikyi moeɓa, na wamoingya ɓɛ, ɓakokyisa maphɔɔ mawɔkɔ ɓaimosi, matangye ɓɛ́ɛ nkɔlɔ ya saɓata isɔ. 
ACT.13.28	Na waɓaka ɓɛ́ɛ sazwa ewele ya imoingya, ɓamba onga oka Pilata obokye amoɓome. 
ACT.13.29	Waunva ɓɛ́ɛ ikokya maphɔɔ masɔ maakoma ɓɛ́ɛ phɔ yɛ, ɓamba ya mumanya o ekulusu, ɓaesi ya mokunda. 
ACT.13.30	Kasi Ŋwaphongo amba ya mokundola onte ya ɓawe. 
ACT.13.31	Iyo owatɔkɔlɛlɛkyɛ nkɔlɔ nzikye ɓato ɓautaka nɛ Galileya phɔ ya ikyɛndɛ o Yelusalɛmɛ. Uŋwaŋwa eye, ɓɛ́ɛ ɓali manzoka mɛ oka ɓato. 
ACT.13.32	Na ɓanga, toeyimole Simo Elaa eye: Mbunu eyaikyelaka ɓɛ́ɛ ɓaango ɓa ɓanga, 
ACT.13.33	Ŋwaphongo aekokye esɔ phɔ ya ɓanga, ɓana ɓa ɓɛ, wakundola yo Yesu, ɓo wakoma ɓɛ́ɛ o zembo sa iɓale oɓokye:
ACT.13.33	Oli ŋwana wa nga,
ACT.13.33	inga, lɔlɔ, naeɓoti.
ACT.13.34	Omokundosi Ŋwaphongo onte ya ɓawe, etakule phɔlɔ,
ACT.13.34	eli nde ɓo wawɔkɔ yo, oɓokye:
ACT.13.34	“Namoephɛ mbolo isantu ya Davidi,
ACT.13.34	maphɔɔ ma phɛlɛ.”
ACT.13.35	Yango mɛna, kakule wɔ o elele eyɔkɔ yokye:
ACT.13.35	“Otolɛ moto mosantu wa wɛ oɓokye aphɔlɔ o ilita.”
ACT.13.36	Phɔ Davidi, wakyelela yo iɓota sɛ o imbɛlɛ sɛ, na ŋwango ŋwa Ŋwaphongo, amba wa. Ɓamba ya mokunda phɛnɛphɛ na ɓaango, nɛ aphɔlɔ. 
ACT.13.37	Kasi yo owakundola Ŋwaphongo onte ya ɓawe, taika phɔlɔ. 
ACT.13.38	Ɓande, oeɓe oɓokye eli phɔ yɛ simo ya ilimbisa masumu yeesi, na ibutwa ɓato ɓa ɓosembo phate pha ikaka zwa ɓɛ̀ɛ na Moɓeko ŋwa Mose, 
ACT.13.39	na nzela yɛ, moanosi musɔ abuto moto wa ɓosembo. 
ACT.13.40	Omiɓanza, oɓokye maphɔɔ mawɔ ɓaimosi mango sa eyelela:
ACT.13.41	“Kyeka, ɓɛ̀ɛ ɓasemosi,
ACT.13.41	okamwe, olɛmɔ!
ACT.13.41	Phɔ, ɓo taɓaa ɓɛ̀ɛ na ɓomɔɔ, namokyela etoma yɔnɔyɔ,
ACT.13.41	oɓokye ɓo ɓaeyimosi yango
ACT.13.41	otoeyanole!”»
ACT.13.42	Wa itɔkɔlɔ, ɓamba ya ɓɔndɛlɛ Polo na Ɓalaɓa na ɓoikye oɓokye ɓakule ya ɓaawɔlɛ phɔ ya lowɔ mɛ mɔkɔlɔ ŋwa saɓata ŋwa sima. 
ACT.13.43	Wanyangwa ɓato ɓasɔ ɓaanganaka, Ɓayuda ɓaikye na ɓato ɓasuu ɓaakumole Ŋwaphongo, ɓamba ya ɓenga Polo na Ɓalaɓa. Ɓaɓalenzaka oɓokye ɓaphile ɓophɛlɛlu ngolu ya Ŋwaphongo.
ACT.13.44	Wakoma saɓata, phanɛphɛ mokyisi mobimba ŋwamba yaangana phɔ ya iyoka maphɔɔ ma Nkolo. 
ACT.13.45	Wa wɛnɛ Ɓayuda moluku ŋwa ɓato, ɓaesi ya tnda na zuwa, abuto iikyela maphɔɔ ma Polo ziko, ɓamotole. 
ACT.13.46	Polo na Ɓalaɓa, na mwiya, ɓamba ɓabuyisela ɓɛkye: «Eɓakyi oɓokye maphɔɔ ma Ŋwaphongo ɓata mateya ɓɛ̀ɛ phanza. Kasi phɔ ɓɛ̀ɛ omalɛ, tokokyi na ɓomɔɔ pha ɓoɓɛlɛ. Yango mɛna tokyɛ oka ɓato bate ɓali Ɓayuda. 
ACT.13.47	Phɔ Nkolo awɔ na ɓanga ɓaɓona:
ACT.13.47	“Naekyesi ndokolo tala ya
ACT.13.47	na maɓota phɔ ya ikyɛ na
ACT.13.47	Simo yanga nɔnɔ
ACT.13.47	o mbomela ya mokyisi!”»
ACT.13.48	Waoka ɓaate ɓali Ɓayuda ɓaaɓona, na nkyisa, ɓabuto ikumbela maphɔɔ ma Nkolo, emba ɓasɔ ɓaɔlɔmɔkɔ phɔ ya ɓomɔɔ pha ɓoɓɛlɛ ɓamba butwa ɓaanosi. 
ACT.13.49	Maphɔɔ ma Nkolo mamba ya nyangwa o mokyisi munsɔ. 
ACT.13.50	Kasi Ɓayuda ɓamba ya losa ɓaɓasi ɓa kaa ɓakumole Ŋwaphongo na onte ya bankumu ɓa mokyisi, ɓalukaka inyɔkɔlɔ Polo na Ɓalaɓa, emba ɓamba ya ɓawiinya o manyɛtɛ ma ɓɛ. 
ACT.13.51	Kasi ɓɛ, ɓamba ya lasa mobulubutu ŋwa makolo ma ɓɛ, ɓamba yakyɛ o Ikoniumu. 
ACT.13.52	Kasi ɓaekosi ɓatondaka na nkyisa na ná Ɓolɔɓɔ Ɓosantu.
ACT.14.1	O Ikoniumu, wakula lekana nde ɓomɔ. Polo na Ɓalaɓa ɓamba ya kyɛ nyɔlɔ o ingambi sa Ɓayuda sa makyita. Ɓamba ya wɔ na ndengye yɔnɔyɔ oɓokye Ɓayuda na Ɓaela ɓaikye ɓabutwaka ɓaanosi. 
ACT.14.2	Kasi Ɓayuda ɓayɔkɔ ɓate ɓaikaka anola, ɓamba losa ɓapakano oɓokye ɓaɓe na maumunya maɓe phɔ ya ɓɛbi. 
ACT.14.3	Na ɓo ɓomɔ, ɓakyelaka nkɔlɔ nzikye o Ikoniumu. Ɓaɓaka ɓawɔ nde pwapwa phɔ ya Nkolo na phɔ ya maphɔɔ ma ngɔlu yɛ. Aɓaphɛkyɛ mwiya ŋwa ikyela na maɓokɔ ma ɓɛ́ɛ bilembetele na bilekyesako. 
ACT.14.4	Moluku ŋwa ɓato ɓa mokyisi ŋwamba kaɓana. Ɓana ɓaɓaka mbale na Ɓayuda, ɓayɔkɔ mbale na ɓatoma.
ACT.14.5	Ɓapakano na Ɓayuda na ɓakonzi ɓa ɓɛ́ɛ ɓamba kana inyɔkɔlɔ na iɓoma ɓatoma na maɓanga. 
ACT.14.6	Waawɛnɛ ɓɛ́ɛ ɓaɓona, ɓamba ya lota mbale ya nkyisi ya Likaoni, Listrɛ na Dɛrbɛ, na o nkyisi ili phɛnɛphɛ na yango. 
ACT.14.7	Omɔ, ɓabuto nde iimola Simo Elaa.
